,Epoch,Generator Loss,Discriminator Loss
132,133,-1.4509,-0.4318
133,134,-2.2141,0.0197
134,135,-1.8997,-0.2006
135,136,-1.6924,-0.2768
136,137,-2.0241,0.1081
137,138,-1.8876,-0.2316
138,139,-1.5492,0.1474
139,140,-1.9002,-0.0016
140,141,-1.5978,-0.0157
141,142,-2.1638,0.0761
142,143,-1.6438,-0.2935
143,144,-1.8022,-0.0788
144,145,-1.6523,-0.0218
145,146,-1.5975,-0.1703
146,147,-1.1698,-0.3406
147,148,-2.2109,0.3629
148,149,-1.7174,0.0179
149,150,-1.644,0.2484
150,151,-1.3495,-0.2585
151,152,-1.6795,0.0633
152,153,-2.2679,-0.178
153,154,-1.6997,0.188
154,155,-1.7948,-0.0483
155,156,-1.7776,0.1277
156,157,-1.5607,0.1381
157,158,-1.8453,-0.1806
158,159,-1.5811,-0.2509
159,160,-1.5923,-0.0711
160,161,-1.957,-0.3242
161,162,-1.5737,-0.144
162,163,-1.9869,0.04
163,164,-1.6195,0.1067
164,165,-1.9382,-0.0864
165,166,-1.8245,0.0316
166,167,-1.5345,0.1304
167,168,-1.9098,0.067
168,169,-1.3748,0.3139
169,170,-1.0218,-0.0964
170,171,-2.0196,0.3243
171,172,-1.6107,0.0581
172,173,-1.7768,0.1603
173,174,-1.5405,-0.3171
174,175,-1.5676,-0.1227
175,176,-1.4474,0.2915
176,177,-2.0247,-0.4164
177,178,-1.5182,-0.049
178,179,-1.5868,0.1038
179,180,-1.5867,-0.0445
180,181,-1.4838,0.0571
181,182,-1.622,-0.1002
182,183,-1.8926,-0.3656
183,184,-1.5188,0.0267
184,185,-1.6479,-0.0036
185,186,-1.1848,0.1437
186,187,-2.2586,0.2289
187,188,-1.5307,-0.0115
188,189,-1.32,-0.224
189,190,-1.5934,-0.0578
190,191,-0.9711,0.2316
191,192,-1.7145,-0.334
192,193,-1.3915,-0.1742
193,194,-1.1021,0.0061
194,195,-1.4364,0.1053
195,196,-1.3467,0.1028
196,197,-1.8043,0.2437
197,198,-1.645,0.164
198,199,-1.8515,0.1955
199,200,-1.2533,-0.0734
200,201,-1.8541,0.0866
201,202,-1.9764,0.1753
202,203,-1.5834,0.1069
203,204,-1.9007,0.0818
204,205,-1.7674,-0.1205
205,206,-1.8652,0.1014
206,207,-2.0054,-0.1231
207,208,-1.4333,0.1996
208,209,-1.8755,0.0539
209,210,-1.792,-0.1296
210,211,-1.6709,-0.1217
211,212,-1.9814,0.1293
212,213,-1.8184,0.0337
213,214,-1.8996,0.1486
214,215,-1.7228,-0.1766
215,216,-1.8891,0.0973
216,217,-1.5692,0.1005
217,218,-1.7811,-0.1538
218,219,-1.896,-0.2041
219,220,-1.7871,-0.042
220,221,-1.821,-0.0772
221,222,-1.4267,0.0103
222,223,-1.8689,-0.0494
223,224,-2.0403,0.1404
224,225,-1.3222,-0.2516
225,226,-1.3968,0.0584
226,227,-1.4511,0.0325
227,228,-1.2955,0.097
228,229,-1.7192,0.002
229,230,-1.4905,-0.1731
230,231,-1.195,0.2117
231,232,-1.4224,0.338
232,233,-1.2764,0.2135
233,234,-1.2041,0.1449
234,235,-1.5133,0.2731
235,236,-1.7981,-0.0776
236,237,-1.9998,0.1005
237,238,-1.1056,0.0384
238,239,-2.0557,0.4964
239,240,-1.4261,-0.2673
240,241,-2.073,-0.2611
241,242,-1.4838,-0.0262
242,243,-2.0304,0.185
243,244,-1.7185,-0.0102
244,245,-1.6754,0.0507
245,246,-2.1876,-0.0462
246,247,-1.9487,0.0608
247,248,-1.4886,0.0281
248,249,-1.9236,0.3694
249,250,-1.7045,-0.0554
250,251,-1.323,-0.1939
251,252,-1.9622,0.0961
252,253,-1.9445,0.392
253,254,-1.5124,-0.1501
254,255,-1.8442,-0.0278
255,256,-1.8353,-0.1809
256,257,-1.8221,-0.0976
257,258,-2.1934,-0.1358
258,259,-1.9174,0.134
259,260,-2.2096,-0.2326
260,261,-1.9199,-0.0133
261,262,-1.6945,0.3541
262,263,-2.0093,-0.1988
263,264,-1.5029,-0.2201
264,265,-1.99,-0.1095
265,266,-1.5865,-0.0098
266,267,-1.7243,-0.2199
267,268,-1.9,-0.1725
268,269,-1.738,0.0762
269,270,-1.5416,0.3158
270,271,-1.4177,-0.2999
271,272,-1.7908,-0.2265
272,273,-1.4751,-0.2068
273,274,-1.2997,0.0945
274,275,-1.3977,0.1641
275,276,-1.9136,-0.297
276,277,-1.0981,0.1004
277,278,-1.9004,-0.0199
278,279,-0.9629,0.2895
279,280,-2.0732,0.0095
280,281,-1.77,0.0093
281,282,-1.7243,0.2351
282,283,-1.5476,0.0691
283,284,-1.5482,0.0133
284,285,-1.7133,-0.0942
285,286,-1.3716,0.0717
286,287,-1.4663,-0.0539
287,288,-1.6545,0.2734
288,289,-1.647,-0.2431
289,290,-1.4762,-0.0498
290,291,-1.6928,-0.1458
291,292,-1.3052,-0.3722
292,293,-1.6326,-0.2251
293,294,-1.1436,0.2869
294,295,-1.251,-0.1472
295,296,-1.4214,-0.0642
296,297,-1.5219,-0.3158
297,298,-1.1764,0.1545
298,299,-1.6677,0.1118
299,300,-1.8114,0.1076
