,Epoch,Generator Loss,Discriminator Loss
113,114,-0.8328,2.5757
114,115,-1.3792,0.0318
115,116,-0.5805,-1.3057
116,117,-1.0845,-1.1531
117,118,-1.6472,-0.9306
118,119,0.0009,0.5194
119,120,0.6082,-1.6988
120,121,-0.8435,-0.153
121,122,-1.0797,0.2486
122,123,-0.8004,0.9731
123,124,0.7697,-0.737
124,125,-0.6784,-0.1585
125,126,-0.7899,-1.367
126,127,-1.5771,0.3379
127,128,1.4459,-2.1813
128,129,0.5483,2.5723
129,130,0.6492,2.5505
130,131,-0.449,-1.8584
131,132,-1.222,-0.0209
132,133,-1.8556,1.2458
133,134,-1.928,1.7168
134,135,-0.9844,-1.3249
135,136,-0.0305,0.7233
136,137,-0.5866,0.1879
137,138,0.257,0.1492
138,139,-0.8121,1.0603
139,140,0.1722,1.5512
140,141,-1.8295,-0.9786
141,142,-0.2769,-0.3097
142,143,-1.4018,-1.5981
143,144,-1.069,-0.5858
144,145,-1.5765,1.3175
145,146,-0.0761,-0.1905
146,147,0.1629,-0.1351
147,148,-0.9253,1.0117
148,149,-1.7431,-0.0187
149,150,-0.1,1.6429
150,151,-2.1476,0.7777
151,152,-1.1446,-1.9325
152,153,-0.2856,0.2839
153,154,0.2334,0.3295
154,155,-0.5486,0.8789
155,156,-1.0352,2.3146
156,157,-1.2919,-1.1983
157,158,-0.73,2.7078
158,159,-1.2405,-0.9749
159,160,0.5433,-0.231
160,161,0.1198,0.6382
161,162,-1.6566,0.6902
162,163,-0.294,-0.1478
163,164,-0.9315,-1.3105
164,165,-0.1161,0.3463
165,166,-0.1721,0.4534
166,167,-1.6592,-0.3761
167,168,-0.588,-0.0335
168,169,-0.6754,-0.2879
169,170,-1.0287,-0.7655
170,171,-1.5564,0.0937
171,172,-0.9698,-0.8475
172,173,-0.0811,-0.1419
173,174,-0.2804,0.307
174,175,0.4169,2.5081
175,176,-1.1056,-0.4761
176,177,-2.0408,-0.8681
177,178,0.2551,0.6453
178,179,-0.358,0.2842
179,180,-1.3819,-1.534
180,181,-1.0243,-0.1464
181,182,-0.7108,-0.8005
182,183,-0.3697,-0.6718
183,184,0.9887,0.3865
184,185,-1.9633,0.9781
185,186,-1.3726,1.3635
186,187,-0.8238,0.4372
187,188,-0.5082,-0.3297
188,189,0.0636,0.129
189,190,-0.8832,-0.3835
190,191,0.316,0.8248
191,192,-0.5211,-0.459
192,193,-0.6555,1.0109
193,194,-0.7513,2.2037
194,195,-0.9368,0.3069
195,196,-0.1242,-0.5647
196,197,-0.9999,-1.2313
197,198,-1.8213,-0.355
198,199,0.7927,0.6594
199,200,-0.7412,0.6279
200,201,-0.2966,-0.6676
201,202,-2.2696,0.5966
202,203,-0.5476,-1.1558
203,204,-0.6664,-0.6267
204,205,-2.1168,0.5699
205,206,0.3272,-0.2084
206,207,-0.285,0.1717
207,208,-0.5732,-0.2008
208,209,-0.021,0.4312
209,210,-0.4886,-0.0818
210,211,0.1284,-0.7136
211,212,1.2099,1.0387
212,213,-1.209,0.3136
213,214,-0.1832,0.4114
214,215,-1.4641,-1.0227
215,216,-0.086,0.207
216,217,-0.2598,0.7657
217,218,-1.1186,-1.0262
218,219,-0.124,-0.7925
219,220,0.1659,-0.1641
220,221,-1.853,-0.2617
221,222,-1.4542,0.7204
222,223,-0.9259,-0.1977
223,224,-0.0744,-0.4241
224,225,-0.5283,-0.083
225,226,0.0288,-0.1363
226,227,0.1511,1.5026
227,228,-1.2066,-0.3439
228,229,-1.9843,-0.9242
229,230,-0.8904,0.6477
230,231,-1.4409,-1.108
231,232,-0.0096,-1.332
232,233,-0.4148,0.6835
233,234,-0.3215,-0.2659
234,235,0.0748,-0.3907
235,236,0.3911,-0.0016
236,237,-1.1514,-1.2709
237,238,0.6397,1.2257
238,239,1.2344,-1.962
239,240,-0.7493,-0.335
240,241,-0.7132,0.2058
241,242,-0.882,1.1105
242,243,-0.3039,-0.7097
243,244,-0.5797,0.1749
244,245,-2.2996,0.9651
245,246,-1.3072,-0.1189
246,247,-0.2462,0.5549
247,248,-1.1839,-0.3793
248,249,0.5275,-0.2595
249,250,0.1587,-0.8655
250,251,-0.5716,0.7581
251,252,-1.1757,0.045
252,253,-1.0333,-0.9306
253,254,-1.1698,-0.1519
254,255,-0.3733,-2.0614
255,256,-1.3844,0.7967
256,257,-0.5755,-0.0102
257,258,-1.2981,-0.6017
258,259,-0.4709,0.5514
259,260,-0.3203,0.9544
260,261,-1.1358,-1.8859
261,262,-0.602,-0.6146
262,263,-0.4898,-1.1051
263,264,-0.498,-2.0921
264,265,-0.7377,0.3246
265,266,0.1865,-0.1706
266,267,-0.7063,-1.7797
267,268,-0.1879,2.7553
268,269,-0.1043,0.3164
269,270,-0.2165,-1.8902
270,271,-2.4043,0.226
271,272,0.0702,-0.1886
272,273,-0.9386,0.3479
273,274,0.4512,0.5283
274,275,0.6468,0.3883
275,276,0.009,1.5226
276,277,0.4054,0.0305
277,278,-1.5853,-0.6018
278,279,0.2447,0.419
279,280,-0.8139,-0.5525
280,281,0.7842,-0.9121
281,282,-0.555,0.5233
282,283,-0.4057,-0.8997
283,284,0.1554,-0.243
284,285,-0.2377,1.2984
285,286,-1.0644,-0.0913
286,287,0.1818,0.219
287,288,-0.4013,-0.9725
288,289,0.4152,1.2615
289,290,-0.5,-0.3402
290,291,-1.6603,-1.1497
291,292,-0.7454,-0.2749
292,293,-0.1152,-2.1352
293,294,-0.0569,0.5228
294,295,0.4987,0.6142
295,296,-0.8131,0.366
296,297,0.3895,-0.0815
297,298,-0.9324,-0.5661
298,299,-0.2773,-0.1832
299,300,1.5666,-0.3159
