,Epoch,Generator Loss,Discriminator Loss
154,155,-2.5107,0.4231
155,156,-2.0104,-0.1895
156,157,-2.3053,0.409
157,158,-2.3041,-0.2123
158,159,-2.1852,0.3855
159,160,-2.2437,0.096
160,161,-2.5083,0.1636
161,162,-2.3542,-0.0416
162,163,-2.4728,-0.0079
163,164,-2.1917,-0.2784
164,165,-2.0875,-0.286
165,166,-2.27,-0.3745
166,167,-2.4657,0.0074
167,168,-2.1502,-0.2044
168,169,-2.3306,0.4135
169,170,-2.2368,0.1853
170,171,-2.3803,-0.0548
171,172,-2.0641,0.1024
172,173,-2.2089,-0.0664
173,174,-2.1415,-0.2512
174,175,-2.2717,-0.4521
175,176,-1.7895,-0.4445
176,177,-2.267,0.2039
177,178,-2.2172,-0.1936
178,179,-2.262,0.1109
179,180,-2.2046,-0.0469
180,181,-2.1654,0.1548
181,182,-2.1773,0.2443
182,183,-2.3357,0.1452
183,184,-2.3055,-0.0372
184,185,-2.1297,0.3319
185,186,-2.4277,0.0727
186,187,-2.7948,0.3089
187,188,-2.5554,0.3209
188,189,-2.8503,0.218
189,190,-2.7244,0.2619
190,191,-2.9265,0.4532
191,192,-2.6268,0.0309
192,193,-2.4986,-0.3052
193,194,-2.788,0.192
194,195,-2.8352,-0.1581
195,196,-2.3915,-0.1344
196,197,-2.3465,0.0699
197,198,-2.6616,-0.278
198,199,-2.6542,-0.2484
199,200,-2.5831,0.0038
200,201,-2.4816,0.0361
201,202,-2.4165,-0.0398
202,203,-2.3597,-0.1691
203,204,-2.3177,-0.101
204,205,-2.2337,-0.2933
205,206,-2.7097,-0.0497
206,207,-2.7745,0.3847
207,208,-2.3465,0.2788
208,209,-2.8341,0.3232
209,210,-2.3985,0.562
210,211,-2.9032,0.0133
211,212,-2.576,0.4152
212,213,-2.8686,0.2974
213,214,-2.8098,-0.0608
214,215,-2.4638,0.3229
215,216,-2.7925,0.2593
216,217,-2.4849,-0.2608
217,218,-2.1917,-0.398
218,219,-2.3164,-0.3806
219,220,-2.2893,-0.1828
220,221,-2.248,-0.2405
221,222,-2.1569,-0.3344
222,223,-2.2567,-0.0258
223,224,-2.6028,0.0499
224,225,-2.081,0.0041
225,226,-2.8321,-0.1978
226,227,-2.8335,0.1124
227,228,-2.6935,0.0085
228,229,-2.7032,0.4506
229,230,-2.5014,0.0324
230,231,-2.7826,0.2439
231,232,-3.0751,-0.0122
232,233,-2.9132,0.3181
233,234,-2.9788,0.2029
234,235,-2.3336,0.0892
235,236,-2.7885,-0.4803
236,237,-2.7612,0.1007
237,238,-2.7653,-0.1018
238,239,-2.4333,-0.326
239,240,-2.5357,-0.6162
240,241,-2.6573,0.1856
241,242,-2.675,-0.1421
242,243,-2.6877,-0.1471
243,244,-2.6367,-0.2191
244,245,-2.6732,0.1877
245,246,-2.5303,0.1966
246,247,-2.8248,-0.1305
247,248,-2.6132,-0.0489
248,249,-2.88,-0.0489
249,250,-3.1151,0.729
250,251,-2.8064,0.1328
251,252,-3.1888,0.2104
252,253,-3.1514,0.272
253,254,-2.9908,0.0477
254,255,-3.2174,-0.4059
255,256,-2.8115,0.0838
256,257,-3.0384,-0.1114
257,258,-2.8696,-0.1678
258,259,-2.6485,0.1996
259,260,-2.9021,-0.4312
260,261,-2.4332,0.0083
261,262,-2.5889,-0.033
262,263,-2.6738,-0.0594
263,264,-2.4116,0.0565
264,265,-3.0928,-0.3967
265,266,-2.6113,-0.1717
266,267,-2.7601,-0.5412
267,268,-3.055,0.253
268,269,-3.0343,-0.171
269,270,-2.9205,0.0229
270,271,-2.7941,0.0345
271,272,-2.5737,-0.1991
272,273,-2.6321,-0.2853
273,274,-2.6763,-0.0147
274,275,-2.7673,0.0619
275,276,-2.5931,0.1895
276,277,-2.4825,0.4364
277,278,-2.663,-0.0112
278,279,-2.7506,-0.0064
279,280,-2.74,0.2442
280,281,-2.4,-0.123
281,282,-2.3853,0.1371
282,283,-2.3388,-0.1947
283,284,-2.3798,-0.5455
284,285,-1.9539,0.1625
285,286,-2.2551,-0.1843
286,287,-2.1893,0.0678
287,288,-2.1266,-0.206
288,289,-2.6048,-0.2517
289,290,-2.4232,0.2086
290,291,-2.6614,0.0419
291,292,-2.6165,-0.032
292,293,-2.6994,0.051
293,294,-2.7999,-0.242
294,295,-2.4697,-0.19
295,296,-2.7435,0.1565
296,297,-2.4774,-0.1603
297,298,-2.6968,-0.1247
298,299,-2.5925,0.0514
299,300,-2.7302,0.5091
300,301,-2.7553,0.0579
301,302,-2.6492,-0.159
302,303,-2.8198,0.4781
303,304,-2.4822,0.0292
304,305,-2.7516,0.0522
305,306,-2.8353,-0.1601
306,307,-2.44,0.1934
307,308,-2.7401,-0.4941
308,309,-2.6539,-0.3991
309,310,-2.3375,-0.1711
310,311,-2.5886,-0.3711
311,312,-2.9853,0.0454
312,313,-2.6224,0.247
313,314,-2.4801,-0.1263
314,315,-2.4472,0.3287
315,316,-2.5701,-0.5502
316,317,-2.2033,-0.3561
317,318,-2.2329,-0.1331
318,319,-2.3943,-0.2285
319,320,-2.4768,-0.196
320,321,-2.329,-0.1916
321,322,-2.5435,0.2334
322,323,-2.9238,-0.2379
323,324,-2.9088,-0.3455
324,325,-2.6301,0.0948
325,326,-2.5344,-0.4743
326,327,-2.8783,0.0394
327,328,-3.2955,-0.327
328,329,-2.8618,-0.017
329,330,-3.0386,-0.1227
330,331,-3.1415,-0.2084
331,332,-2.6287,-0.2322
332,333,-3.0754,-0.3488
333,334,-2.7299,-0.287
334,335,-2.8056,-0.2024
335,336,-2.8912,0.0284
336,337,-2.8382,0.0638
337,338,-2.8992,-0.2966
338,339,-2.5515,0.3244
339,340,-2.7369,-0.1994
340,341,-2.8251,-0.0018
341,342,-2.5533,-0.3878
342,343,-2.8288,-0.44
343,344,-2.4207,-0.2012
344,345,-2.8435,-0.3134
345,346,-2.4129,0.0848
346,347,-2.3493,-0.0913
347,348,-2.4747,-0.0919
348,349,-2.5312,-0.1051
349,350,-2.6145,0.0537
350,351,-2.5792,0.0688
351,352,-2.2584,-0.1308
352,353,-2.3831,-0.2585
353,354,-2.4229,-0.0866
354,355,-2.4286,-0.3377
355,356,-2.2737,0.1149
356,357,-2.3135,-0.3813
357,358,-2.6496,-0.1121
358,359,-2.2596,0.1738
359,360,-2.5273,0.1654
360,361,-2.0944,-0.3063
361,362,-2.5471,-0.2186
362,363,-2.659,-0.1681
363,364,-2.504,-0.3993
364,365,-2.6071,0.3716
365,366,-2.8081,0.3274
366,367,-2.5656,-0.1566
367,368,-2.6001,-0.1432
368,369,-2.6392,-0.4192
369,370,-2.7403,0.4234
370,371,-2.8001,-0.0146
371,372,-2.335,-0.2926
372,373,-2.8975,0.3458
373,374,-2.7759,0.1869
374,375,-2.52,0.8971
375,376,-2.7993,0.3333
376,377,-2.6619,-0.109
377,378,-2.2443,-0.3076
378,379,-2.7223,-0.3438
379,380,-2.8352,-0.0863
380,381,-2.7467,-0.5777
381,382,-2.7053,-0.3007
382,383,-2.6532,-0.2587
383,384,-2.7065,-0.1198
384,385,-2.3087,-0.2552
385,386,-2.5778,-0.2683
386,387,-2.3968,-0.4336
387,388,-2.2996,-0.9587
388,389,-2.1591,-0.5796
389,390,-2.4142,-0.2356
390,391,-2.6158,0.1195
391,392,-2.6449,-0.3208
392,393,-2.6654,0.3291
393,394,-2.6664,-0.1467
394,395,-2.9058,-0.3668
395,396,-2.5146,-0.7452
396,397,-3.1525,-0.1187
397,398,-2.4214,-0.0304
398,399,-3.157,0.4369
399,400,-2.7805,0.4201
400,401,-2.9669,-0.3129
401,402,-2.5433,-0.4323
402,403,-2.9681,0.1747
403,404,-2.9139,0.1104
404,405,-2.7334,-0.3382
405,406,-3.1188,-0.1936
406,407,-2.7784,0.2609
407,408,-2.7971,0.0788
408,409,-2.7228,-0.1305
409,410,-2.7985,-0.3595
410,411,-2.6491,-0.1949
411,412,-3.1702,-0.6998
412,413,-2.7494,-0.2747
413,414,-2.7921,0.0774
414,415,-3.0515,-0.0174
415,416,-2.9428,-0.0375
416,417,-3.3598,0.4647
417,418,-2.9246,0.1575
418,419,-2.9834,0.2385
419,420,-2.6444,-0.2245
420,421,-2.9657,-0.439
421,422,-2.2541,0.3543
422,423,-2.465,0.2049
423,424,-2.4969,0.0675
424,425,-2.4711,-0.1388
425,426,-2.8922,-0.1743
426,427,-2.7654,-0.1451
427,428,-2.5878,0.2659
428,429,-2.7046,-0.5534
429,430,-2.4617,0.4284
430,431,-2.8044,0.0647
431,432,-2.3186,-0.4011
432,433,-2.6788,-0.124
433,434,-2.3982,-0.4751
434,435,-2.2002,-0.3571
435,436,-2.5836,0.4906
436,437,-2.469,0.1913
437,438,-2.5347,0.1512
438,439,-2.4833,-0.3809
439,440,-2.5774,-0.5741
440,441,-3.165,0.2011
441,442,-2.4868,-0.2301
442,443,-2.8216,0.1044
443,444,-2.9504,-0.5242
444,445,-2.7364,-0.514
445,446,-2.8826,-0.0464
446,447,-2.6472,-0.2755
447,448,-2.3437,-0.3263
448,449,-2.6809,0.1493
449,450,-3.3699,-0.3361
450,451,-2.8549,0.1936
451,452,-2.6039,-0.542
452,453,-2.2873,0.219
453,454,-2.1687,-0.213
454,455,-2.3846,0.4132
455,456,-1.9205,-0.2221
456,457,-2.0849,-0.0912
457,458,-2.0936,-0.1962
458,459,-2.3258,-0.2418
459,460,-2.1224,0.1737
460,461,-2.3878,0.1205
461,462,-2.8969,0.2869
462,463,-2.6693,0.4434
463,464,-2.6792,0.1569
464,465,-2.5158,0.426
465,466,-2.3137,-0.3532
466,467,-2.5607,-0.0033
467,468,-2.461,-0.2452
468,469,-2.6398,0.2513
469,470,-2.5483,-0.0057
470,471,-2.3995,0.0638
471,472,-2.3903,-0.2076
472,473,-2.2559,-0.2655
473,474,-1.9863,-0.2599
474,475,-2.362,-0.1721
475,476,-2.4113,0.0332
476,477,-2.5175,-0.2716
477,478,-2.1159,-0.6493
478,479,-2.2867,0.0452
479,480,-2.4449,-0.2441
480,481,-2.2674,0.0721
481,482,-2.5072,-0.4233
482,483,-2.2742,0.2896
483,484,-2.0019,0.5081
484,485,-2.0191,0.4017
485,486,-2.0744,-0.4194
486,487,-2.2459,-0.242
487,488,-2.3258,0.1256
488,489,-2.2309,0.2737
489,490,-2.3586,-0.0807
490,491,-2.485,0.1768
491,492,-2.3301,-0.2099
492,493,-1.9253,0.0964
493,494,-2.1481,-0.2493
494,495,-2.6332,-0.0666
495,496,-2.4476,-0.0544
496,497,-1.9289,-0.5229
497,498,-1.9939,0.0466
498,499,-2.2903,-0.4583
499,500,-1.9866,-0.5248
500,501,-2.0097,-0.3557
501,502,-1.7561,0.1742
502,503,-2.0625,-0.0729
503,504,-2.0149,-0.2039
504,505,-2.2207,-0.0023
505,506,-1.8569,-0.3364
506,507,-2.0578,0.264
507,508,-1.8124,0.1178
508,509,-2.189,0.1935
509,510,-2.2238,-0.033
510,511,-1.9602,0.1846
511,512,-1.9785,0.3772
512,513,-2.0885,0.1878
513,514,-2.2083,0.2332
514,515,-1.6989,0.0545
515,516,-2.144,0.0646
516,517,-1.699,-0.2616
517,518,-1.8673,-0.0249
518,519,-2.1278,0.2611
519,520,-2.4895,0.041
520,521,-1.9506,0.3633
521,522,-1.9725,0.0507
522,523,-2.0054,-0.6117
523,524,-1.7905,-0.0716
524,525,-2.2121,-0.0378
525,526,-2.0691,-0.0753
526,527,-2.2834,0.0811
527,528,-2.4326,0.1152
528,529,-2.0104,0.2101
529,530,-1.9912,-0.2286
530,531,-1.8403,0.0283
531,532,-1.7337,-0.3808
532,533,-1.9249,-0.0864
533,534,-1.868,-0.1469
534,535,-2.1783,-0.0971
535,536,-2.5709,0.3826
536,537,-2.0973,0.1645
537,538,-2.3795,0.8435
538,539,-2.3195,0.1322
539,540,-2.0324,-0.0947
540,541,-1.9691,0.0542
541,542,-2.1215,-0.347
542,543,-1.9705,-0.1555
543,544,-2.2538,0.03
544,545,-1.7445,-0.4432
545,546,-2.0944,0.1726
546,547,-1.6887,0.065
547,548,-2.0718,-0.0222
548,549,-1.684,0.0382
549,550,-1.9802,-0.6166
550,551,-2.0675,-0.7595
551,552,-1.8845,-0.6213
552,553,-1.8719,-0.4068
553,554,-2.1085,0.2914
554,555,-2.0745,-0.2422
555,556,-1.8537,-0.1156
556,557,-2.309,-0.0298
557,558,-2.4415,0.0221
558,559,-2.3958,0.3073
559,560,-2.5726,-0.2066
560,561,-2.3802,-0.5179
561,562,-2.6385,0.3915
562,563,-2.2583,0.1795
563,564,-2.4445,-0.2896
564,565,-2.3146,0.1324
565,566,-2.5728,-0.0071
566,567,-2.297,-0.4865
567,568,-2.5496,0.0156
568,569,-2.0788,-0.0347
569,570,-2.0172,-0.5003
570,571,-2.4126,-0.1292
571,572,-2.3351,-0.0236
572,573,-2.4424,-0.2084
573,574,-2.0798,0.4764
574,575,-1.764,1.3999
575,576,-2.0339,-0.2383
576,577,-2.1949,-0.0091
577,578,-2.2889,0.1058
578,579,-2.0734,-0.0925
579,580,-2.0366,0.5035
580,581,-1.9186,-0.2763
581,582,-2.1298,0.4033
582,583,-1.7762,0.2871
583,584,-1.7807,-0.4828
584,585,-2.2388,-0.2829
585,586,-2.1285,-0.192
586,587,-2.3177,0.1927
587,588,-2.6287,0.0058
588,589,-2.0893,0.2642
589,590,-2.3996,0.1264
590,591,-2.2943,-0.1379
591,592,-2.1204,-0.1829
592,593,-2.4932,0.2479
593,594,-2.5706,-0.2435
594,595,-2.4676,-0.1236
595,596,-2.6475,-0.6236
596,597,-2.5239,0.0159
597,598,-2.3166,-0.2719
598,599,-2.3301,0.0423
599,600,-2.7755,0.9114
