,Epoch,Generator Loss,Discriminator Loss
77,78,-3.4269,-0.2293
78,79,-2.4578,-0.2117
79,80,-2.2034,0.035
80,81,-2.583,0.107
81,82,-3.038,-0.22
82,83,-2.558,-0.4038
83,84,-2.4664,-0.093
84,85,-2.6336,0.5238
85,86,-2.8812,0.053
86,87,-1.871,-0.1048
87,88,-1.9771,-0.6097
88,89,-2.5248,0.0317
89,90,-2.1803,-0.081
90,91,-2.345,-0.0331
91,92,-1.8885,0.2293
92,93,-1.9077,-0.1286
93,94,-2.4949,0.5629
94,95,-2.4759,-0.3789
95,96,-1.7837,-0.886
96,97,-1.8988,-0.1445
97,98,-2.391,-0.3245
98,99,-1.8189,0.2335
99,100,-1.6416,-0.6961
100,101,-1.4807,-0.2234
101,102,-2.3601,0.1801
102,103,-2.4395,-0.8663
103,104,-2.0099,-0.1577
104,105,-2.3511,-0.6813
105,106,-2.4664,-0.2413
106,107,-1.9589,0.6008
107,108,-1.5556,-0.1941
108,109,-1.6581,0.0923
109,110,-2.1142,-0.2463
110,111,-2.3332,0.0635
111,112,-1.9688,-0.3623
112,113,-1.9389,-0.7892
113,114,-2.0381,-0.4515
114,115,-2.7028,-0.1853
115,116,-2.25,-0.2715
116,117,-1.585,-1.1193
117,118,-1.7027,-1.2458
118,119,-2.4839,-0.5116
119,120,-1.7027,-0.6703
120,121,-1.4481,0.3087
121,122,-2.4303,-0.6623
122,123,-1.1499,-0.1189
123,124,-1.2942,-0.2468
124,125,-1.5659,-0.4599
125,126,-1.753,-0.8815
126,127,-1.828,0.4673
127,128,-1.6808,0.5546
128,129,-1.325,-0.8354
129,130,-0.8631,-0.0054
130,131,-2.3223,-0.0614
131,132,-1.4672,0.1393
132,133,-2.2724,0.9191
133,134,-1.7473,0.8247
134,135,-1.478,0.4031
135,136,-2.0952,0.5452
136,137,-1.8406,-0.6777
137,138,-2.0242,0.1573
138,139,-1.5105,0.1464
139,140,-1.5788,0.0497
140,141,-1.8818,0.353
141,142,-1.6556,0.4659
142,143,-1.5413,0.1825
143,144,-0.8212,0.6794
144,145,-1.4666,0.6687
145,146,-2.1089,-0.7319
146,147,-2.3416,0.1584
147,148,-1.4272,-0.0589
148,149,-1.4912,0.0221
149,150,-1.2247,-0.5789
150,151,-0.2405,0.7301
151,152,-0.3505,-0.3588
152,153,-0.1539,-1.2935
153,154,-0.1064,-0.6113
154,155,-1.8155,-0.7106
155,156,-0.5753,-0.0251
156,157,-0.5864,-0.8068
157,158,-0.4876,-0.0031
158,159,-1.9234,0.3199
159,160,-0.9101,0.0789
160,161,-0.2581,0.3475
161,162,-1.6029,-0.0619
162,163,-0.0078,-0.4485
163,164,-1.0333,-0.5165
164,165,-1.5025,-0.144
165,166,-0.6831,0.6934
166,167,-1.1535,0.0365
167,168,-0.264,0.5627
168,169,0.4364,-0.5626
169,170,0.0579,0.0302
170,171,-0.1107,-0.3365
171,172,-0.5963,-0.5236
172,173,-0.529,-0.2122
173,174,-1.473,-0.2207
174,175,-1.2078,-0.3423
175,176,-1.0797,-0.1997
176,177,-0.3445,0.057
177,178,-0.372,0.3437
178,179,-0.0945,-0.6652
179,180,-1.027,0.1759
180,181,-1.0633,-0.9853
181,182,-0.6978,-0.314
182,183,-0.5153,0.0131
183,184,-0.1848,-0.0736
184,185,-1.0116,0.6626
185,186,-1.0076,-0.5254
186,187,-0.8911,-0.6201
187,188,-1.3421,-0.4631
188,189,-1.1807,-0.0287
189,190,-0.126,-0.4318
190,191,-1.7835,-0.5005
191,192,-1.7877,-0.7784
192,193,-2.0375,0.6697
193,194,-1.6238,-0.5017
194,195,-0.7784,-0.7474
195,196,-1.1637,0.212
196,197,-1.7494,-0.7206
197,198,-1.4123,-0.2283
198,199,-0.8145,-0.2235
199,200,-1.6073,-0.276
200,201,-1.0234,-0.908
201,202,-0.954,-0.9818
202,203,-0.7752,-0.908
203,204,-0.7458,-0.8186
204,205,-1.4402,0.0581
205,206,-1.2796,0.4234
206,207,-0.99,0.9004
207,208,-0.9152,1.659
208,209,-0.8108,-0.1135
209,210,-1.2813,1.8553
210,211,-0.9487,0.1074
211,212,0.1124,1.4581
212,213,-1.0025,1.1214
213,214,0.156,-2.2675
214,215,-0.968,1.2305
215,216,0.3545,-0.3655
216,217,0.8909,-0.7759
217,218,-0.2234,-0.3303
218,219,-1.1308,-0.2281
219,220,-0.7817,0.0833
220,221,-0.7831,2.2242
221,222,-0.6316,0.6774
222,223,-0.9178,-0.2892
223,224,-1.036,0.7719
224,225,-0.5243,0.9016
225,226,-1.582,-1.2155
226,227,-0.8617,-0.8248
227,228,-1.1975,0.6663
228,229,-1.346,0.5009
229,230,-2.0921,0.0856
230,231,-2.5325,-0.0034
231,232,-0.1411,-0.9625
232,233,-1.0749,1.0972
233,234,-1.4614,-0.3363
234,235,-1.3676,-1.4059
235,236,-0.5677,0.2035
236,237,-0.101,1.334
237,238,-1.7764,-0.2982
238,239,-0.6518,-0.2369
239,240,-0.5464,-0.8013
240,241,-1.1373,-0.0551
241,242,-0.7919,0.2022
242,243,-1.6227,-0.6923
243,244,-0.1136,0.3258
244,245,-0.9861,0.313
245,246,-1.258,-0.1726
246,247,0.3489,-0.4579
247,248,-0.9889,-0.4208
248,249,-1.9274,-0.6988
249,250,-1.2435,-0.3986
250,251,-1.379,-0.6914
251,252,-1.441,-0.6007
252,253,-1.1716,0.6529
253,254,-1.5074,0.8955
254,255,-1.5137,0.0304
255,256,-2.1767,0.8834
256,257,0.1655,-0.43
257,258,-1.7678,0.4093
258,259,-0.0836,-0.233
259,260,-2.7133,-1.5202
260,261,-1.5755,0.3615
261,262,-1.664,-1.5917
262,263,-1.8208,0.5593
263,264,-0.9806,0.571
264,265,-1.8701,0.3201
265,266,-1.5336,-1.2442
266,267,-1.4773,-0.5275
267,268,-0.5242,-0.6381
268,269,-0.8424,0.6782
269,270,-1.3162,-1.1112
270,271,-0.9366,-0.2303
271,272,-0.9522,-1.2222
272,273,-0.5691,-0.0852
273,274,-0.9729,0.2553
274,275,-0.8542,-1.2136
275,276,-1.0981,-0.8978
276,277,-0.6691,-0.3662
277,278,-0.6655,1.2401
278,279,-0.6952,0.4624
279,280,-1.1789,-1.1325
280,281,-0.2322,0.208
281,282,-0.6854,-0.4126
282,283,-0.9513,0.163
283,284,-1.0442,0.649
284,285,-1.0684,1.1482
285,286,-0.1,1.1742
286,287,-0.2501,0.0572
287,288,-0.0435,-0.6671
288,289,-0.7905,-1.019
289,290,-0.3178,-0.7247
290,291,-0.3519,-2.1931
291,292,0.0111,-1.2716
292,293,-1.0357,-1.4578
293,294,-1.4145,-0.0718
294,295,-1.7097,0.1515
295,296,0.2133,1.5819
296,297,-0.5954,0.7494
297,298,-0.1128,-0.9045
298,299,-1.1322,0.064
299,300,-0.8385,-0.5745
