,Epoch,Generator Loss,Discriminator Loss
134,135,-2.4176,0.0089
135,136,-2.1665,-0.1518
136,137,-2.4907,0.1132
137,138,-2.2632,0.034
138,139,-2.4849,-0.1753
139,140,-2.4222,-0.0265
140,141,-2.4295,-0.0751
141,142,-2.5538,-0.0463
142,143,-2.4773,-0.1215
143,144,-2.6117,-0.0865
144,145,-2.538,-0.1877
145,146,-2.4637,-0.1238
146,147,-2.4276,-0.0742
147,148,-2.6584,-0.1098
148,149,-2.5362,-0.0592
149,150,-2.2312,0.0941
150,151,-2.3366,0.0157
151,152,-2.4238,-0.1884
152,153,-2.5999,-0.0412
153,154,-2.3064,-0.0099
154,155,-2.4656,-0.0798
155,156,-2.4549,-0.2386
156,157,-2.31,-0.0799
157,158,-2.3909,0.0942
158,159,-2.2566,0.0029
159,160,-2.6016,-0.0074
160,161,-2.7477,0.0613
161,162,-2.5069,0.0931
162,163,-2.398,0.1331
163,164,-2.7283,-0.0853
164,165,-2.4502,0.1236
165,166,-2.3365,0.1216
166,167,-2.4963,-0.1431
167,168,-2.4805,-0.1235
168,169,-2.4893,-0.0312
169,170,-2.673,-0.1392
170,171,-2.9409,-0.0307
171,172,-2.4048,-0.1561
172,173,-2.4617,0.1894
173,174,-2.4302,-0.0377
174,175,-2.2112,0.1444
175,176,-2.6416,-0.2447
176,177,-2.8764,-0.0224
177,178,-2.4983,-0.0429
178,179,-2.5267,0.1474
179,180,-2.3715,-0.1835
180,181,-2.3385,-0.0336
181,182,-2.5606,0.0877
182,183,-2.9026,-0.1704
183,184,-2.4168,-0.0845
184,185,-2.6539,0.2227
185,186,-2.6617,-0.3031
186,187,-2.4482,0.1733
187,188,-2.1848,-0.0068
188,189,-2.0183,0.1702
189,190,-2.5864,-0.1403
190,191,-2.175,0.1607
191,192,-2.1758,0.0014
192,193,-2.7688,-0.1828
193,194,-2.5046,-0.2794
194,195,-2.2234,-0.2994
195,196,-2.7382,0.0243
196,197,-2.1102,0.1381
197,198,-2.1587,-0.0886
198,199,-2.0626,0.0249
199,200,-2.5024,0.1388
200,201,-1.6414,-0.0669
201,202,-2.3765,-0.0461
202,203,-2.0867,0.2213
203,204,-1.3025,0.3012
204,205,-3.1339,-0.0674
205,206,-1.4831,0.1166
206,207,-2.747,0.1609
207,208,-2.2607,-0.0703
208,209,-2.3664,-0.0024
209,210,-1.9824,-0.3597
210,211,-2.281,-0.0508
211,212,-1.8013,-0.059
212,213,-2.2425,0.0435
213,214,-2.7173,0.231
214,215,-1.963,0.0517
215,216,-2.0682,0.055
216,217,-1.9714,-0.1532
217,218,-1.94,-0.0785
218,219,-2.495,-0.0291
219,220,-1.4052,-0.1161
220,221,-1.7822,0.255
221,222,-1.6094,-0.0502
222,223,-1.9167,0.2042
223,224,-2.4254,-0.293
224,225,-2.1936,0.2487
225,226,-1.9479,-0.6699
226,227,-0.624,0.0753
227,228,-1.3227,0.4248
228,229,-1.6582,-0.0798
229,230,-2.3148,-0.2119
230,231,-1.1264,-0.0028
231,232,-0.6173,0.2108
232,233,-1.7186,0.6643
233,234,-1.8993,0.094
234,235,-1.6465,-0.3259
235,236,-1.2842,-0.1429
236,237,-0.3231,0.2574
237,238,-1.9513,0.4417
238,239,-0.7662,0.1054
239,240,-1.7715,-0.4267
240,241,-1.796,0.1089
241,242,-0.4631,-0.3037
242,243,-1.2036,-0.0204
243,244,-1.2715,0.0702
244,245,-0.6223,0.1444
245,246,-0.8097,0.1087
246,247,-1.5631,-0.3189
247,248,-0.4239,0.2543
248,249,-0.8676,-0.1468
249,250,-0.1586,-0.2728
250,251,-1.1099,0.2092
251,252,-1.4318,0.6641
252,253,-1.1564,0.3244
253,254,-0.3148,0.3095
254,255,0.0039,0.0284
255,256,-0.2516,-0.5938
256,257,-0.4239,0.6758
257,258,-1.483,0.0092
258,259,-0.7426,0.4892
259,260,-0.6633,0.0415
260,261,-0.75,0.0248
261,262,-1.025,0.2877
262,263,-1.3529,-0.1236
263,264,-0.671,0.4057
264,265,-0.7071,-0.1979
265,266,-0.8006,-0.2168
266,267,-0.7507,-0.4323
267,268,-1.384,-0.6842
268,269,-1.114,0.5646
269,270,-0.5472,0.7375
270,271,-1.0832,-0.0173
271,272,-1.2869,0.3617
272,273,-0.7436,-0.0813
273,274,-0.5453,-0.166
274,275,-0.6753,-0.4752
275,276,-0.5285,-0.205
276,277,-0.427,-0.5453
277,278,-0.6775,-0.0291
278,279,-0.0023,-0.2608
279,280,0.0613,0.8908
280,281,-0.1683,0.3523
281,282,-0.4848,-0.5924
282,283,-0.439,0.1719
283,284,-0.378,-0.1306
284,285,-0.1179,0.3078
285,286,-0.6284,0.4384
286,287,-0.6546,-0.7846
287,288,0.5703,-0.3588
288,289,0.8246,-0.1878
289,290,0.2711,-0.0518
290,291,-0.0846,-0.2892
291,292,-0.3174,-0.3934
292,293,0.296,0.6004
293,294,0.0788,-0.3331
294,295,0.0849,0.2924
295,296,-0.8286,-0.7245
296,297,-0.8014,0.1665
297,298,1.0516,0.362
298,299,-0.0216,-0.5693
299,300,0.1136,-0.3091
