Epoch,Generator Loss,Discriminator Loss
148,-2.0253,-0.146
149,-1.9034,0.2052
150,-1.9713,-0.2553
151,-1.2174,-0.1204
152,-2.1222,-0.5036
153,-1.4026,-0.3676
154,-1.912,-0.0453
155,-1.8354,-0.1198
156,-1.1228,-0.3248
157,-2.2457,0.4682
158,-2.1401,-0.1439
159,-1.8194,-0.3566
160,-2.1825,-0.569
161,-1.6493,0.277
162,-2.3049,-0.1516
163,-1.5696,-0.58
164,-1.6188,-0.4222
165,-1.9228,-0.3188
166,-1.6586,0.5144
167,-2.0068,-0.4363
168,-1.7404,0.676
169,-2.0339,-0.1024
170,-2.0999,-0.7249
171,-2.1124,-0.2411
172,-2.1288,-0.0766
173,-1.9173,-0.0566
174,-1.3123,-0.1616
175,-1.0562,0.0421
176,-1.6083,0.0193
177,-1.9428,-0.3502
178,-2.035,-0.2977
179,-1.7396,0.5833
180,-1.4235,0.8844
181,-2.2271,-0.0704
182,-1.4477,-0.1811
183,-1.271,-0.3861
184,-1.0373,0.009
185,-1.0309,0.3682
186,-1.3293,0.7154
187,-1.9606,0.2773
188,-1.7259,0.0339
189,-2.1672,-0.402
190,-1.9856,0.5432
191,-1.2382,-0.858
192,-1.4662,-0.024
193,-2.2597,-0.3649
194,-1.53,-0.3579
195,-1.3519,-0.2761
196,-1.4735,-0.3036
197,-1.2771,0.1288
198,-1.728,0.2887
199,-1.5708,0.9389
200,-1.7414,-0.0314
201,-1.0823,0.7052
202,-1.745,0.4522
203,-1.454,-0.4596
204,-2.0044,0.1295
205,-1.3831,0.0375
206,-1.3713,-0.5553
207,-1.6779,0.219
208,-1.1578,-0.1512
209,-1.2382,0.6339
210,-1.6647,0.0911
211,-1.822,-0.2905
212,-1.9624,-0.9683
213,-1.9256,0.5531
214,-1.7786,-1.1107
215,-1.9265,0.087
216,-1.5846,-0.1772
217,-2.144,0.6997
218,-2.2451,-0.2818
219,-1.9372,0.4835
220,-2.4015,-0.8685
221,-1.3391,0.3725
222,-1.6364,-0.6938
223,-1.2478,0.4207
224,-1.278,0.3214
225,-1.8664,-0.3487
226,-2.1891,1.0601
227,-0.8957,-0.2606
228,-1.0786,-0.2247
229,-1.2601,-0.7163
230,-1.0862,-0.2538
231,-1.1969,-0.1751
232,-1.5929,0.4238
233,-1.0452,0.182
234,-1.5265,-0.247
235,-2.119,-0.6733
236,-1.7602,0.6687
237,-1.2791,-0.4184
238,-1.6879,0.0898
239,-1.8306,-0.1865
240,-2.195,0.2183
241,-1.7532,-0.3128
242,-0.9159,0.9993
243,-2.0553,-0.9976
244,-1.1347,-0.2819
245,-1.5817,0.0576
246,-1.9409,0.0304
247,-1.233,-0.4526
248,-2.36,-0.9084
249,-1.4845,-0.499
250,-1.8441,0.5526
251,-1.2661,-0.3996
252,-1.8147,-0.6619
253,-1.001,0.1211
254,-1.337,0.2104
255,-0.8627,-0.1336
256,-0.7661,0.6886
257,-1.7757,0.5586
258,-1.3676,-0.0537
259,-1.5862,-0.4211
260,-1.1194,0.0248
261,-1.6427,0.6371
262,-1.0592,0.6883
263,-1.1193,-0.276
264,-0.2467,-0.6915
265,-1.0639,0.0536
266,-1.6806,-0.5282
267,-1.7715,-0.5358
268,-1.3762,-1.017
269,-1.9573,0.1871
270,-1.5929,0.5417
271,-1.4779,0.2435
272,-0.9026,0.4753
273,-0.8206,0.2424
274,-1.1037,0.045
275,-1.3716,-0.2301
276,-1.4716,-0.4884
277,-1.4394,0.3142
278,-1.1215,0.6645
279,-0.5981,-0.4715
280,-0.8566,0.5141
281,-0.5849,-0.7559
282,-0.6179,-0.9655
283,-0.9104,-0.946
284,-1.1723,-0.2054
285,-1.0267,-0.6376
286,-0.9119,-0.5511
287,-0.7431,-0.6718
288,-0.6739,1.07
289,-0.5397,0.0722
290,-0.4487,-0.242
291,-1.1276,0.5707
292,-0.6188,0.47
293,-0.8859,0.5274
294,-0.369,-0.6373
295,-0.3292,-0.8414
296,-0.7987,0.2267
297,-1.11,-0.4935
298,-0.3535,0.0884
299,-1.1673,-0.1298
300,-1.2799,0.5546
301,-0.5451,0.0084
302,-1.5084,0.2243
303,-1.6249,-0.2708
304,-1.2563,0.1442
305,-1.3494,-0.4385
306,-1.1343,-0.2255
307,-2.0383,0.1371
308,-1.5636,-0.2884
309,-0.4282,-0.0709
310,-1.5151,-0.1101
311,-2.0308,-0.1759
312,-1.3094,-0.791
313,-1.4268,0.5282
314,-1.0168,0.0733
315,-1.5675,-0.1436
316,-0.6674,0.0027
317,-0.7508,-1.2956
318,-1.9686,-0.023
319,-0.993,-0.1869
320,-0.9968,0.5665
321,-2.1958,-0.4532
322,-1.9005,-1.0475
323,-1.4791,-0.3286
324,-0.4046,-0.4508
325,-0.6317,0.2918
326,-1.126,0.2895
327,-0.5843,-0.5326
328,-0.648,-0.0624
329,-0.9269,-0.1465
330,-0.2531,-0.9298
331,-0.4623,0.826
332,-0.9917,-0.0825
333,-1.4596,0.6539
334,-0.8465,-0.0509
335,-0.6879,0.9232
336,-0.5514,-0.4233
337,-0.7657,-0.3483
338,-0.7687,0.1281
339,-1.4067,-0.2882
340,-0.0961,0.5223
341,-1.0926,0.5322
342,-1.1451,0.3451
343,-0.832,0.4751
344,-0.6872,-0.0461
345,-0.9355,-0.0251
346,-0.6086,-0.4356
347,-1.8582,0.0199
348,-1.1685,-0.0861
349,-0.6196,0.4617
350,-1.0867,-0.5246
351,-0.7342,-0.3217
352,-0.9773,-0.3173
353,-1.344,-0.56
354,-1.5236,-0.3915
355,-1.1529,-0.6303
356,-0.7252,-0.8126
357,-0.7891,0.1222
358,-0.7246,-0.3358
359,-0.8434,-0.3445
360,-0.8055,0.5118
361,-0.8755,0.201
362,-0.1485,-0.4992
363,-0.6106,0.916
364,-0.7717,0.2557
365,-0.2783,-0.1944
366,-0.4764,0.0254
367,-0.756,-0.0025
368,-1.1683,0.4557
369,-0.7941,0.4229
370,-0.8669,-1.1898
371,-1.1319,-0.666
372,-0.0233,-0.3029
373,0.003,0.3841
374,-0.9937,1.0843
375,-0.9671,-0.4558
376,-1.2239,1.0107
377,-0.7289,-0.4428
378,-0.1323,0.378
379,0.0083,0.2294
380,-0.101,0.6077
381,-0.6564,-0.4036
382,-0.4695,-0.1392
383,-1.1303,-0.8652
384,-0.6219,-0.1567
385,-0.3336,-0.2541
386,-1.1872,0.4241
387,-1.3484,0.2539
388,-1.0326,-0.3447
389,-0.7693,-0.2041
390,-0.5071,0.1574
391,-1.4056,0.0739
392,-1.9164,-0.5287
393,-1.016,-0.1385
394,-0.344,-0.11
395,-1.0717,0.5708
396,-0.8106,0.5225
397,-1.1573,-0.0987
398,0.1242,0.1035
399,-0.8305,-0.3155
400,-0.2598,0.2014
401,-0.8149,0.6264
402,-0.7223,-1.2061
403,-1.2942,0.2528
404,-1.2911,-1.3402
405,-0.999,-0.5006
406,-0.8887,0.1798
407,-0.6762,0.137
408,-0.0474,-0.2936
409,-0.9357,-0.8625
410,-1.4775,0.0059
411,-2.1484,-1.2756
412,-1.3075,-0.0476
413,-0.0694,0.0097
414,-0.8684,-0.4295
415,0.0074,-0.1854
416,-0.6217,0.1159
417,-1.407,0.2522
418,-1.7679,-0.0111
419,-0.8234,-0.5478
420,-0.6963,-0.3985
421,-0.5573,0.0657
422,-0.9797,-0.7774
423,-1.8928,0.2595
424,-1.6121,-0.7321
425,-1.2657,-0.2389
426,-0.1359,-0.5559
427,-1.0266,0.0922
428,-0.4444,0.1038
429,-0.3317,0.4292
430,-1.3305,0.297
431,-2.0834,0.0462
432,-1.864,-0.8631
433,-1.6669,-0.7578
434,-0.5003,-0.2431
435,-0.7746,0.2886
436,-1.5085,-1.3007
437,-0.3464,-0.2222
438,-1.6383,-0.201
439,-1.4585,-0.4434
440,-1.6363,0.1969
441,-1.4604,0.4924
442,-1.1498,0.2565
443,-0.4366,-0.4482
444,-1.3419,0.2326
445,-0.6448,-1.2478
446,-0.99,-0.2038
447,-1.4637,-1.2607
448,-0.8492,-0.6312
449,-2.0623,1.239
450,-0.2337,-0.7538
451,-0.7529,-0.1702
452,0.1318,0.1748
453,-0.7037,-1.3545
454,-1.3609,0.4569
455,-1.2834,0.879
456,-1.1275,-0.9185
457,-0.77,-0.1634
458,-0.5,0.434
459,-0.7954,-0.434
460,-0.7985,-0.561
461,-0.8032,0.1771
462,-1.3,0.5004
463,0.0749,-0.3357
464,-1.4783,-0.9606
465,-0.5507,-1.4449
466,-1.0563,-0.1117
467,-2.643,-0.0857
468,-1.8304,-1.1549
469,-1.5819,-0.7435
470,-1.3848,0.1033
471,-1.8309,-1.7476
472,-2.0125,-0.7064
473,-1.4955,0.2095
474,-1.6534,0.352
475,-1.0735,0.1234
476,-0.6142,-1.13
477,-1.5214,-0.6553
478,-1.3502,0.8036
479,-0.8622,0.2538
480,-1.6659,0.4122
481,-0.4884,0.1723
482,-1.2936,0.873
483,-0.7638,0.0908
484,-1.0557,-0.3484
485,-0.5412,-0.1102
486,-1.3696,-0.7269
487,-2.0167,-1.0853
488,-0.5177,0.1897
489,-0.8962,-0.0712
490,-1.5703,-0.3117
491,-1.1095,0.6698
492,-0.0956,0.2337
493,-1.1918,-0.5573
494,-0.636,-0.2086
495,-2.0802,-0.8439
496,-0.9904,-1.3446
497,-1.0757,0.5642
498,-0.9333,-0.904
499,-1.8014,0.6334
500,-1.9643,0.1831
501,-1.4591,-0.3978
502,-1.3443,0.1266
503,-1.3645,0.109
504,-1.5962,0.0208
505,-0.5372,-0.9211
506,-0.8098,-0.1709
507,-0.9202,0.553
508,-1.1735,-0.3393
509,-2.5884,-0.5457
510,-1.511,1.8036
511,-1.2456,-1.8402
512,-1.3456,0.1927
513,-0.2036,-0.2054
514,-0.3988,0.1663
515,-0.9751,-1.4047
516,-1.1844,-0.022
517,-0.9804,0.1868
518,-1.0371,0.7468
519,-1.3167,-0.5469
520,-1.3504,-0.7167
521,-0.1649,-0.5456
522,-1.4085,-0.6264
523,-1.0797,0.1553
524,-0.9345,0.5555
525,-1.169,-1.2045
526,-1.5519,-0.6546
527,-1.2829,-0.379
528,-1.3764,0.3298
529,-1.065,1.6387
530,-0.7897,0.2675
531,-1.4543,-0.1881
532,-1.0199,0.469
533,-1.3426,-0.107
534,-1.2748,-0.3937
535,-0.3454,0.5964
536,-0.9047,0.9341
537,-0.8508,0.3467
538,-0.4737,0.4421
539,-1.1379,-1.5029
540,-1.081,-0.0048
541,-0.7617,-0.6965
542,-0.3158,-0.229
543,-0.501,-0.2613
544,0.2612,-0.5986
545,-0.7868,-0.6119
546,-1.1042,0.4126
547,-0.3958,-0.5404
548,-1.5716,0.6625
549,-1.2923,2.6509
550,-0.7865,0.5239
551,-1.085,-0.4719
552,-0.4632,0.6282
553,-1.4754,-0.0224
554,-0.7757,0.1231
555,-0.367,-0.3571
556,-1.6109,-1.1039
557,-0.3769,0.326
558,-0.5938,-0.5337
559,-0.674,-1.0768
560,-0.7483,0.2046
561,-0.8853,0.3289
562,-1.0306,-0.3789
563,-0.618,-0.2023
564,-0.1936,-0.5613
565,-0.0203,-0.1056
566,-0.6579,-0.1206
567,-1.4422,-0.3533
568,-1.0256,0.2559
569,-0.93,-0.547
570,-0.9955,-1.0761
571,-0.3963,0.3134
572,-1.6759,1.446
573,-0.0259,0.031
574,-0.5569,-0.1563
575,-1.4187,-0.0148
576,-0.1067,1.0398
577,-1.389,-0.2156
578,-0.6771,0.6028
579,0.2402,0.3859
580,-0.9087,0.394
581,-0.5114,-1.0269
582,-1.6863,-0.5261
583,-1.0213,-1.2118
584,-0.3618,-1.3503
585,-0.2746,0.146
586,0.1691,-0.0405
587,-0.133,-0.4019
588,-0.7549,0.1785
589,-1.6617,-0.4242
590,-0.5471,-0.2078
591,-1.0905,-0.8547
592,-0.5247,-1.2783
593,-1.3574,-0.6798
594,-0.3362,0.06
595,-1.5806,-0.131
596,-0.9541,0.5899
597,-0.877,0.3881
598,-1.0709,0.8312
599,-1.6582,0.3201
600,-0.5017,0.6611
601,-1.5222,0.9895
602,0.2784,0.6793
603,-0.4485,0.3822
604,-0.3077,-0.4875
605,0.0083,0.0709
606,-0.65,-0.0184
607,-1.2139,-0.4235
608,-2.3904,0.458
609,-0.9979,-0.2729
610,-0.9283,1.1765
611,0.0264,-0.5327
612,-0.7046,0.5865
613,-1.2479,0.0445
614,-1.0251,-0.4664
615,-0.7718,-0.5104
616,-0.29,0.3571
617,-1.113,-0.9449
618,-0.988,-0.6872
619,-0.2728,0.8217
620,-0.7469,-0.0929
621,-0.3383,-0.3094
622,-1.3926,-0.4146
623,-1.0593,0.8981
624,-1.4687,-0.0327
625,-0.6244,-0.1242
626,-0.8087,-0.1481
627,-0.8496,-0.2385
628,-0.2735,-0.4899
629,0.4234,0.8962
630,-1.4747,-0.5877
631,-1.338,-1.241
632,-0.5805,0.1451
633,-0.7952,-0.2542
634,-0.758,0.8047
635,0.4335,0.1871
636,-0.2971,0.5051
637,-1.1715,0.2564
638,-0.6814,-0.1965
639,-1.1188,0.1833
640,-0.7627,-0.9018
641,-1.6178,-0.9982
642,-1.1052,-0.5476
643,-1.5193,0.1552
644,0.0814,0.0655
645,-1.1881,0.7772
646,-0.2316,0.3551
647,-0.5642,0.6809
648,-1.3755,0.3376
649,-0.0768,-0.0558
650,-1.4418,-0.6332
651,-1.3706,-1.0188
652,-0.9366,-1.0261
653,-0.4496,0.378
654,-0.9324,1.6909
655,-1.4487,0.256
656,-1.1525,-0.3982
657,-0.6882,0.0947
658,-1.2793,0.5893
659,-0.3404,1.4492
660,-0.1183,-0.0475
661,-2.1062,-0.5509
662,-1.3161,-0.6025
663,-0.6715,-0.611
664,-0.8621,-0.216
665,-1.7506,-0.7368
666,-1.1613,-0.1931
667,-1.526,-0.1081
668,-1.1169,-0.3536
669,-0.5832,0.0048
670,-0.6438,-0.2559
671,-1.0507,0.5327
672,-1.5016,0.644
673,-0.3535,1.4537
674,-0.5412,-0.4975
675,0.0597,-0.28
676,-0.8564,-1.425
677,0.5405,0.374
678,0.0163,-0.2267
679,-0.7308,-1.0024
680,-2.4427,0.9638
681,-1.332,-1.6497
682,-1.0007,0.9765
683,-1.3511,0.2237
684,-1.6214,1.1073
685,-1.2597,-0.2644
686,-1.3836,-0.8736
687,-0.3049,-0.4242
688,-1.647,0.3607
689,-0.9711,0.5751
690,-1.0187,-0.279
691,-0.0894,0.6148
692,-1.2055,-0.6578
693,-1.5267,-1.7234
694,-0.9281,1.0006
695,-0.2079,-0.4618
696,-1.2834,1.3149
697,-0.7773,0.5056
698,-0.6862,0.2702
699,-1.3621,-0.7831
700,-1.0024,0.1753
701,-1.7307,0.0536
702,-1.2058,-0.4329
703,0.2093,0.2324
704,-1.1064,0.4575
705,-1.1875,-1.0982
706,-2.1989,0.2376
707,-1.9474,-0.182
708,-0.6651,0.4251
709,-1.1527,-0.3416
710,-1.0515,-0.7554
711,-0.7496,0.0501
712,-0.5212,0.8173
713,-0.7807,-0.1809
714,-1.0064,0.3312
715,-1.1451,0.9404
716,-0.9982,-0.6723
717,-1.1262,1.0788
718,-1.4129,0.2189
719,-1.0668,-0.2786
720,-0.7464,-0.0932
721,-1.1542,-1.4164
722,-1.6288,-0.8255
723,-0.7165,-0.8384
724,-1.2527,0.6263
725,-1.0373,-0.6227
726,-0.942,0.1403
727,0.7305,0.1986
728,-0.4,-0.0871
729,-1.4709,0.1241
730,-1.8586,-0.4299
731,-1.1583,-0.6097
732,-0.1355,-0.2731
733,-1.2717,-0.1334
734,-0.9297,-0.5132
735,-1.874,0.775
736,-1.7834,0.8771
737,-0.6071,-1.3681
738,-1.4064,1.0247
739,-1.7105,1.1552
740,-1.223,-0.7037
741,-0.8171,0.2685
742,-2.0367,0.5688
743,-0.8364,0.1406
744,-1.569,-0.0879
745,-1.231,0.6117
746,-0.567,-0.8663
747,-1.9683,-0.2632
748,-1.3146,0.9124
749,-1.2233,0.3191
750,-1.6829,-0.082
751,-0.5179,0.0335
752,-0.4664,0.0121
753,-0.6892,-0.4405
754,-1.1171,0.485
755,-0.9836,-0.6415
756,-1.1858,-1.2548
757,-1.2404,1.1121
758,-2.2153,0.4668
759,-2.3397,0.677
760,-1.5406,0.6594
761,-0.5517,-0.0618
762,-1.043,-0.3947
763,-1.6376,-0.7541
764,-0.8674,1.7019
765,-1.1596,-0.8512
766,-1.6353,0.7922
767,-0.6599,-0.1036
768,-1.4316,-0.4151
769,-1.1554,-0.7008
770,-1.0389,-0.4993
771,-2.3125,-0.3559
772,-1.2842,0.3441
773,-0.9077,-0.9975
774,-1.6752,-0.2421
775,-1.2939,-1.0664
776,-0.8806,-0.1186
777,-0.2146,0.2835
778,-0.6126,-0.6265
779,-0.6131,0.8571
780,-1.0366,-0.7283
781,-1.5402,-0.5523
782,-0.8262,-0.6482
783,-0.3377,-0.6769
784,-1.3927,-0.1429
785,-0.5422,0.2503
786,-0.9167,-0.1665
787,-1.1862,-0.4349
788,-0.2396,1.1385
789,-0.7491,-0.4739
790,-0.3793,-0.7104
791,-0.9584,0.8736
792,-1.2603,0.2346
793,-0.678,1.2012
794,-0.7767,-0.5002
795,-1.1603,0.542
796,-1.3373,-0.8427
797,-1.0173,0.004
798,-0.8134,-0.0779
799,-1.4641,0.9629
800,-0.7209,0.7245
