Epoch,Generator Loss,Discriminator Loss
262,0.6597,-0.3218
263,-0.4035,1.4563
264,0.6484,-0.1869
265,-0.7584,0.6106
266,0.7175,0.0413
267,-0.9591,0.8657
268,-1.387,1.5785
269,-2.117,-1.1249
270,-0.0672,1.3375
271,-0.3742,-0.0017
272,-0.7317,-1.0186
273,-2.5419,-1.0029
274,-0.7987,-1.7018
275,-0.6733,0.3027
276,-1.1596,-0.9827
277,-1.3973,0.9837
278,-1.2781,0.0899
279,-0.2629,-0.0371
280,-0.4877,-1.394
281,-1.7606,-1.4526
282,-0.4218,0.3131
283,-1.2634,0.3314
284,-0.7295,-0.7843
285,-0.2823,-0.2017
286,-0.8744,0.7743
287,0.0745,-0.1945
288,-1.1727,0.275
289,-1.1094,0.939
290,0.0409,0.1287
291,-0.7729,-3.1726
292,-0.3358,-0.6368
293,-0.9009,-0.0206
294,0.2874,-2.6766
295,0.8176,1.3645
296,0.1328,-1.1308
297,-0.9979,0.0969
298,-1.0057,-1.106
299,-1.7759,0.3451
300,-0.4678,0.9252
