Epoch,Generator Loss,Discriminator Loss
147,0.392,-1.1342
148,-1.2605,-2.1848
149,-0.0677,0.7019
150,-1.0808,0.1205
151,-1.4217,0.9343
152,0.3443,0.5025
153,-1.8201,1.3487
154,1.039,-0.852
155,-1.7406,-0.3348
156,-0.9257,-1.2884
157,-2.2902,-1.2154
158,0.3813,1.4101
159,-1.2123,0.1833
160,-1.4898,-1.793
161,-0.6335,-0.2431
162,0.0546,-1.3923
163,-0.0306,-1.8915
164,-2.0067,1.1
165,-1.6844,-0.9874
166,-2.4243,0.3158
167,-0.8663,0.0595
168,-0.66,1.1773
169,-0.7129,0.6048
170,-1.4733,0.7803
171,0.3954,-0.4919
172,-1.2638,-0.7969
173,-2.3024,-0.4634
174,-1.5395,0.8048
175,-1.03,-0.6964
176,-1.7369,-1.7226
177,-0.2311,-0.6253
178,-1.6448,-0.4134
179,0.0912,-1.1261
180,-0.4466,-0.0889
181,-1.5156,-1.124
182,-1.0099,-0.3656
183,0.6409,-0.4189
184,-0.0608,-0.373
185,-2.2164,1.1494
186,-1.2138,0.0804
187,-0.5394,-1.4344
188,-1.3221,-0.855
189,-1.7103,-1.0315
190,-1.7555,1.5011
191,-0.0612,1.4351
192,1.3488,1.1305
193,-0.1868,0.3212
194,0.3536,-1.0264
195,0.3211,1.5362
196,-0.5925,-1.0083
197,-0.4186,0.2887
198,-0.1205,0.9071
199,0.1883,-1.6542
200,-0.5153,-1.4531
201,-0.5316,0.9985
202,-1.3426,-0.5149
203,0.9957,-1.2024
204,-0.2799,-0.7519
205,0.3382,-0.3776
206,0.3051,-0.3484
207,-1.2887,-0.397
208,0.1904,-0.3153
209,-0.0855,2.2245
210,0.4227,0.4083
211,-0.4907,1.3388
212,-1.7994,-0.3697
213,-0.2649,-0.9949
214,-0.7545,-3.0264
215,-0.1125,-1.1381
216,-1.0555,-1.221
217,-0.4816,-1.2475
218,0.0916,-1.0915
219,-1.075,-0.2381
220,-0.0349,-0.5239
221,0.56,0.5848
222,-0.8122,2.4325
223,-1.0103,0.4991
224,-0.6632,-1.166
225,-0.7325,-1.1106
226,-1.6024,-0.7038
227,-0.7319,-0.3212
228,-0.6635,-0.0994
229,-1.7776,-0.5771
230,-1.2932,-0.0537
231,-0.8475,-0.1993
232,-1.0815,0.3026
233,-0.1482,0.838
234,-0.3159,-1.5847
235,0.7355,1.796
236,-1.9151,-1.1054
237,-0.404,-2.185
238,0.0719,-0.4907
239,-0.7593,-2.3975
240,-0.5792,-0.101
241,0.0401,-1.1777
242,-1.1792,-1.6403
243,-1.0282,1.3951
244,-0.9625,0.7951
245,-0.6779,0.7588
246,0.0955,-0.1266
247,-0.0847,-1.5142
248,-0.7343,-2.123
249,-1.2019,0.6232
250,-0.7952,0.7678
251,-1.1062,1.3709
252,-1.128,1.6772
253,-1.1534,1.0313
254,-0.1419,0.4417
255,-0.7524,0.9495
256,-0.2553,0.741
257,-1.6303,-0.373
258,-2.0043,-0.9225
259,-0.3502,-0.0494
260,-0.9537,-1.3908
261,-1.9168,-0.8801
262,-1.2129,-1.3976
263,-1.8408,0.1771
264,-1.4372,-0.7426
265,0.1248,0.424
266,-0.7375,-1.9059
267,-2.0753,-0.1201
268,-0.8721,-1.2757
269,-0.8581,0.5838
270,-0.8606,-0.8657
271,0.7836,0.3424
272,-1.5554,-1.096
273,-0.6834,-0.0566
274,-0.6048,-0.44
275,0.237,0.1149
276,-1.1128,-0.6993
277,-0.9407,-0.5285
278,-0.824,-1.2281
279,-0.8853,-1.6757
280,-1.0889,-2.1208
281,-0.422,-1.1315
282,-0.072,-0.4235
283,-0.3065,-0.661
284,0.3132,1.0278
285,-0.4718,-1.1091
286,-0.8026,-1.9166
287,-1.5627,0.0529
288,-0.2147,-0.695
289,0.1454,-0.6078
290,0.2723,-1.0835
291,-0.1516,0.1973
292,0.1479,-0.0689
293,-0.5831,-1.0174
294,0.6626,0.1495
295,-0.9316,-1.3977
296,-0.1022,-0.2568
297,-0.5353,-0.0333
298,-0.0971,0.0641
299,0.0204,-1.1302
300,-0.6187,-0.0069
301,-1.1133,0.688
302,-0.8441,-1.2248
303,-0.0233,-1.1523
304,-1.477,-0.3765
305,-1.8295,0.4934
306,-0.9711,-0.096
307,-0.0939,1.4114
308,-1.1803,0.1859
309,-1.7711,-1.0838
310,-0.7597,0.8941
311,-1.2521,0.5632
312,-0.5938,-0.054
313,-0.5012,0.127
314,-0.9141,0.3406
315,-1.7115,0.7287
316,-1.358,-1.2427
317,0.1527,1.1355
318,0.9459,0.7579
319,-1.0401,0.3796
320,-1.1208,1.8047
321,0.3003,0.5105
322,-0.9106,-0.3563
323,0.363,-1.6699
324,-0.9279,-1.2689
325,-0.4278,-0.5643
326,0.4423,-0.1463
327,0.1768,0.0411
328,0.4449,-0.9794
329,-0.4852,-1.0979
330,-0.4373,0.6585
331,-2.2348,-0.828
332,-0.851,0.9055
333,-0.6823,-0.0597
334,-1.0141,-0.8509
335,-1.669,-0.9128
336,0.2123,-0.2615
337,-1.6344,-0.6891
338,-0.6868,0.3304
339,-1.1188,-1.0364
340,-1.2157,-2.1342
341,-0.3875,-0.6317
342,-0.4567,-1.1033
343,-1.2221,-1.9365
344,-0.679,-0.6987
345,-1.1001,0.847
346,-0.6648,0.9032
347,-1.5864,0.8325
348,-1.3914,0.6742
349,0.1378,1.4223
350,-0.9718,-0.5296
351,-0.8201,2.1432
352,0.6677,-0.612
353,-1.0075,-0.0301
354,-0.3661,-0.9846
355,-0.8772,0.1993
356,-1.057,0.137
357,-0.2227,0.3375
358,-1.9085,-2.2137
359,-1.7574,1.4563
360,1.5598,2.226
361,-1.1497,0.1171
362,-0.2068,0.7888
363,0.477,-1.5296
364,-0.7106,0.5944
365,-1.0602,-1.5668
366,-1.7865,-0.9246
367,-0.9008,-0.4325
368,-0.4407,-0.6268
369,-4.0352,0.3855
370,-0.4129,-3.5397
371,-0.8612,-1.4019
372,-1.9838,-0.773
373,0.3378,0.2288
374,-2.5343,2.6407
375,-3.2044,0.9092
376,-1.62,-0.6665
377,-1.291,0.5482
378,0.093,-1.3061
379,-1.2481,0.635
380,-1.5785,-0.6334
381,-0.3256,-0.0571
382,-0.9952,-0.9392
383,-1.1374,1.9499
384,-0.4565,-1.4956
385,-0.409,-2.1702
386,-1.0701,-0.2377
387,-0.6597,1.2578
388,0.0143,-0.2836
389,-0.9332,-0.954
390,0.0497,-0.4336
391,0.1929,1.2726
392,-0.4846,-1.0498
393,-0.9731,-0.7933
394,-1.5149,-0.5932
395,0.3804,-2.038
396,-0.1377,0.6791
397,-1.9964,1.027
398,-1.5512,0.1489
399,-2.4186,0.8043
400,-0.7431,-1.3031
401,-0.3127,-0.9339
402,-1.4666,-0.3858
403,-1.4201,1.1761
404,-0.7658,0.0593
405,-0.7639,-1.917
406,0.3738,-1.0753
407,-2.1521,-2.0951
408,-1.3371,-2.5756
409,-0.9167,-0.4785
410,-1.9359,0.5695
411,0.7299,0.1796
412,-1.035,-0.6297
413,-1.5082,1.6928
414,-0.1904,-1.565
415,-2.1917,1.6491
416,-0.6324,0.6766
417,-2.5658,-1.7403
418,-0.4992,1.4796
419,-0.9186,-0.4459
420,-0.8702,0.3316
421,-1.9084,0.2537
422,-1.7107,1.4952
423,-1.1172,0.6207
424,-1.168,-1.8399
425,-0.8691,-0.9061
426,-1.1195,0.4609
427,-0.3444,2.1863
428,-1.277,0.3477
429,0.0716,-1.0885
430,-0.5617,0.871
431,-0.2209,-0.6796
432,-0.3697,1.1593
433,-0.3996,1.3837
434,-0.9828,-0.1759
435,-0.2776,-0.7604
436,-1.5056,-1.687
437,-1.2766,-1.9544
438,-1.3525,-1.4784
439,-0.4349,-2.7721
440,-2.2248,-0.5627
441,-0.9161,-1.0426
442,-1.011,0.9567
443,-0.5956,-0.14
444,0.7582,0.0295
445,-0.6974,-0.0759
446,-1.1658,0.095
447,-2.6262,-0.6142
448,-1.1236,-0.1634
449,-0.2982,-1.7711
450,-0.9243,2.9109
451,0.5744,-0.6453
452,-0.7243,0.4335
453,0.1378,1.3594
454,-1.8663,-1.3239
455,-0.6333,-0.585
456,0.9606,0.1293
457,0.1517,-0.1984
458,-1.1177,0.0396
459,-0.1674,-0.3307
460,2.2823,-1.8396
461,-0.7123,-0.1531
462,0.3329,1.6063
463,-0.3608,1.3978
464,-1.4118,-1.4125
465,-1.3196,-0.3198
466,-2.606,-1.3062
467,1.1483,-0.2215
468,0.8534,0.2703
469,0.0077,0.9698
470,-1.5217,0.9361
471,-0.5537,-0.7809
472,0.3085,-0.9221
473,-0.1944,-0.8797
474,0.8462,0.7536
475,-0.3452,1.0249
476,-1.5972,-0.158
477,-0.3519,0.3512
478,-0.3614,0.4774
479,-0.146,-0.4493
480,-3.3751,0.3839
481,-0.9051,1.3187
482,-0.2752,0.1722
483,0.4028,-1.5359
484,-1.5662,0.9141
485,-1.0643,0.4367
486,-2.0089,0.3628
487,-1.3605,1.02
488,-0.8602,-0.6488
489,-1.4425,0.2806
490,-1.687,2.3138
491,-1.3267,-1.9401
492,0.0927,0.8216
493,-0.6886,0.3946
494,0.832,-0.3008
495,-2.5832,-2.0241
496,-0.5332,-0.3038
497,-2.0863,-0.3364
498,-1.0946,-1.1924
499,-0.9388,-0.0243
500,-0.5591,1.1977
501,-0.9322,1.4443
502,-0.3959,-0.5557
503,-0.0575,1.8044
504,-2.7237,0.4508
505,-1.2977,1.7371
506,-2.3604,1.5246
507,-2.144,-0.3379
508,-0.8261,-2.3143
509,-0.794,1.3239
510,-2.0579,0.6068
511,-0.8611,1.3745
512,-0.7961,1.6575
513,-2.3229,-0.9328
514,-0.656,0.3598
515,1.3244,0.9904
516,-0.338,0.6121
517,0.4245,-0.6684
518,-0.3922,-0.1264
519,-1.3743,-1.9197
520,-1.6424,-1.7446
521,-0.6791,1.0424
522,-0.6362,-0.1741
523,-0.0816,-0.346
524,0.0066,1.6939
525,0.7194,-0.866
526,0.5641,0.1342
527,-1.2435,0.049
528,-0.7611,-0.7221
529,-0.3238,-0.7101
530,-1.0047,-1.5252
531,0.1978,-2.5914
532,-1.2579,-0.1027
533,-1.5643,-0.4102
534,-1.0319,-0.0879
535,0.968,-2.5961
536,-1.0121,-2.5311
537,-0.3889,0.6093
538,-1.4937,0.4572
539,-0.6976,0.8175
540,0.0783,-2.3114
541,0.7727,-0.7464
542,0.3681,1.4609
543,-1.6359,0.0082
544,-1.1934,0.4364
545,-1.8568,-2.8177
546,-1.2415,0.2288
547,-2.7147,2.6881
548,-2.0158,-1.5202
549,-0.3278,-0.6502
550,-1.6823,-1.3008
551,0.5343,0.1259
552,0.864,-1.1445
553,0.1833,0.3445
554,-2.0951,-0.1664
555,-0.1068,-1.588
556,-1.8755,-1.3093
557,-1.3089,1.6595
558,-1.526,0.7617
559,0.3077,0.0942
560,0.0929,0.391
561,-1.6591,2.4416
562,-0.9586,-0.6508
563,0.4831,0.8062
564,-0.5461,-1.2056
565,0.6395,0.4231
566,0.3553,0.1061
567,-0.4953,-1.5078
568,-0.9664,-1.7974
569,-0.0576,2.1272
570,-1.6856,-1.3038
571,-0.7673,-0.339
572,-1.4615,0.308
573,-1.4233,0.6875
574,-1.5446,0.4756
575,-0.4309,1.9129
576,-0.5998,1.7057
577,-0.3158,-0.448
578,0.2067,3.5765
579,-0.3151,1.647
580,-2.7034,0.4264
581,-0.689,-0.2
582,-1.2245,-0.8914
583,-1.6406,-0.9948
584,-2.2044,-1.0414
585,-2.0244,-0.4644
586,-0.5727,0.0346
587,-0.6432,-0.7819
588,-1.4564,0.4489
589,-0.2874,-0.2287
590,-1.369,0.7614
591,-1.1432,1.4244
592,-0.0585,-0.2104
593,-0.9869,-1.89
594,-1.8936,0.6198
595,-1.2558,0.2408
596,1.6198,0.6536
597,-2.8151,-0.1524
598,-2.0154,-1.033
599,-0.4481,-1.9741
600,-1.0584,-1.0454
601,-0.8215,1.9355
602,-1.3667,-0.5249
603,-0.0585,-1.2262
604,-0.3145,3.2735
605,-0.9505,-1.4399
606,-0.8848,0.4306
607,-1.5921,1.3542
608,-0.3909,0.9837
609,-1.2512,2.0625
610,1.0378,-1.2588
611,-0.4931,-2.0492
612,-0.2135,-0.1763
613,-3.2597,-2.4699
614,-2.263,0.3457
615,-2.6743,-0.1863
616,-1.3806,-0.8409
617,0.8877,-0.6777
618,-1.8009,1.4083
619,-1.5212,1.2912
620,-1.6549,0.158
621,0.3037,-1.7989
622,-1.1327,-2.2685
623,-0.8364,1.2612
624,0.5085,0.9982
625,-1.8667,-1.8362
626,0.52,0.5672
627,-0.7387,-2.1659
628,-0.1255,-2.6032
629,-2.0387,-0.0188
630,0.1855,-1.6235
631,-1.175,-0.0941
632,-0.0879,1.0789
633,0.9481,0.2729
634,-0.8836,-1.409
635,-0.6277,-0.0539
636,-0.9018,-0.3268
637,-0.9116,1.2382
638,-2.4712,-0.0569
639,-1.0209,-0.5973
640,0.3918,2.9675
641,-0.2345,0.7617
642,-0.2429,0.858
643,-0.641,0.7662
644,-1.3417,2.2114
645,-1.2815,-0.6378
646,-1.6856,0.046
647,-0.8859,2.5664
648,-1.7183,-0.2562
649,-1.0839,1.5434
650,-0.6357,1.2293
651,-1.1356,1.8442
652,-1.2241,-1.1554
653,-2.1974,-0.1497
654,-1.7153,-1.1554
655,-0.2208,-0.2731
656,-1.1427,0.3447
657,-1.0591,-0.5308
658,1.1777,-0.1263
659,-0.3976,-0.1793
660,-1.3061,0.2427
661,-0.9331,1.767
662,-1.0532,1.5412
663,-1.5505,0.1693
664,-0.6378,1.8803
665,0.2368,-0.0129
666,-0.9431,-1.866
667,-1.6267,1.6456
668,-1.8977,2.5999
669,-0.8951,-1.9784
670,-0.8529,0.7824
671,-2.1038,0.0494
672,-1.8345,-0.5818
673,-1.1096,2.375
674,-0.8527,0.6344
675,-0.1341,0.123
676,-1.449,1.2371
677,-1.0594,-0.1487
678,0.3592,-1.1729
679,-2.3675,0.9371
680,-0.3801,2.5743
681,-1.1874,1.0632
682,-0.0385,0.7512
683,-1.2785,-1.323
684,-1.0101,1.3214
685,-0.2892,0.5809
686,-1.1549,0.3754
687,-1.7328,-0.0432
688,-1.8157,-1.5014
689,-2.8361,-1.0524
690,-2.0955,0.7652
691,-1.1764,-0.5063
692,-1.2666,0.9441
693,-1.8961,0.7914
694,-2.0253,-0.4733
695,-0.5453,0.2652
696,-1.1927,1.8451
697,-1.2952,-0.487
698,-1.0502,1.1584
699,-1.674,-0.4741
700,0.3813,-0.1166
701,-1.1834,-1.603
702,-0.6622,-0.8158
703,-2.5122,1.791
704,-1.7274,0.645
705,-0.8827,0.5627
706,-0.9682,1.188
707,-2.2437,-1.0234
708,-1.1634,-1.9666
709,-1.3555,-2.2161
710,-0.9642,-0.7825
711,-0.7554,1.1156
712,0.5472,2.5312
713,-1.8708,-1.2007
714,0.1704,-0.8219
715,-2.0635,-2.0291
716,-1.2732,1.5882
717,-1.0964,0.8171
718,-0.2376,-0.0697
719,-1.453,1.0376
720,-2.5039,-0.6711
721,1.3972,-0.914
722,0.2411,0.2195
723,-1.2733,1.11
724,0.9302,-0.4038
725,-0.9264,1.6341
726,-0.2786,-1.2946
727,-0.3677,2.1346
728,1.5748,2.348
729,-1.4033,-0.3299
730,-1.0377,-1.9634
731,0.1754,1.0211
732,1.3081,1.5794
733,-0.5582,-1.4552
734,-0.1726,-1.6089
735,-0.5676,-1.6767
736,-1.1878,-0.721
737,-2.0671,1.9104
738,0.047,1.4009
739,-0.0815,1.2195
740,-1.7301,0.9814
741,-0.7644,-1.0377
742,-0.1318,-0.5935
743,0.0445,-2.3838
744,-0.803,-1.7794
745,-0.9456,-0.2827
746,0.1182,-1.4858
747,-2.2491,-0.8657
748,-1.9915,-0.9484
749,0.2132,-0.0503
750,-1.2994,2.3936
751,-0.5475,0.9421
752,-2.65,-0.5654
753,-0.3917,-0.9719
754,-0.0119,0.5159
755,-1.2105,-0.7658
756,0.1129,-0.8722
757,-1.8182,-0.5754
758,-2.4916,0.7407
759,-0.8075,-0.8226
760,-0.173,0.6879
761,-0.0613,-2.2409
762,-1.3934,-0.4508
763,-1.1534,-2.042
764,-0.8379,-0.2633
765,-0.9016,0.6961
766,-0.0595,0.4389
767,-0.0108,-1.0995
768,-0.6112,-2.4478
769,0.0761,0.3199
770,-0.6085,-0.4445
771,0.151,-0.1783
772,-0.8408,0.0745
773,0.5435,-0.5735
774,1.4705,-0.0411
775,-0.0208,-0.2212
776,-0.6638,-1.0892
777,-1.3142,-1.2012
778,-2.1003,-1.4027
779,-0.522,-2.3488
780,1.1587,0.5309
781,-0.7049,-1.7597
782,-2.083,-0.3058
783,-0.8521,-0.0801
784,-2.2227,0.1002
785,-0.0041,0.5112
786,-2.4902,0.3154
787,0.3968,-1.4115
788,-2.3092,0.5175
789,-0.6201,2.3018
790,-2.2896,0.0492
791,-0.2396,1.228
792,-3.0832,-0.6245
793,0.2236,0.818
794,-2.5197,-2.518
795,-1.2224,-1.843
796,-1.9154,-1.1823
797,-1.2367,0.221
798,-2.0978,2.2819
799,-0.771,-0.6812
800,-1.0129,0.919
801,-0.8749,-2.6936
802,-1.9946,-1.1925
803,-1.2765,-2.7493
804,-0.6298,0.3548
805,-1.2131,-1.1881
806,-1.1127,-0.5774
807,-1.5236,0.0689
808,-2.3202,2.1736
809,-1.2937,0.5487
810,-0.4942,0.5348
811,-1.5983,-0.6404
812,-0.2908,1.5958
813,0.4846,-0.9727
814,-1.0045,-1.9448
815,0.1426,0.5103
816,-1.3652,-0.0654
817,-2.4089,-0.7296
818,-0.7262,-0.8285
819,-0.5409,-0.0576
820,-2.3379,-0.1801
821,-1.7231,0.6676
822,-0.3537,-0.1328
823,-2.3316,0.7836
824,-0.9945,-0.7818
825,-1.5834,0.2365
826,-1.2005,0.8009
827,-1.7169,-0.7235
828,-0.9483,0.8567
829,-1.199,1.0042
830,-1.7562,1.3546
831,0.4596,-1.9647
832,-2.1189,-0.8255
833,0.2154,1.3311
834,-0.944,-1.5031
835,-0.4407,-0.6125
836,-1.2684,-1.6501
837,-1.9,-0.6164
838,-1.7803,-1.5486
839,0.3154,0.1483
840,-1.1307,0.3199
841,-0.7138,1.1486
842,0.577,0.1541
843,-2.4905,1.0482
844,-1.2469,-0.5142
845,-0.7679,-0.3226
846,-0.8884,-1.1214
847,-1.0102,-0.1226
848,-1.6762,0.4898
849,-0.5888,0.1234
850,0.199,-1.5532
851,-0.9836,0.9468
852,-0.3469,-0.6816
853,0.9369,1.4168
854,-0.5423,-0.9385
855,-0.2295,-1.4997
856,-1.6156,-0.4653
857,0.6087,-2.4196
858,-1.5854,0.0506
859,0.5663,1.4966
860,-0.5353,2.7431
861,-1.2535,0.1591
862,-2.0337,0.6844
863,-0.8286,-0.2005
864,-1.3829,-0.9107
865,-0.1606,-1.6215
866,-0.2834,-1.2287
867,-0.5647,0.2828
868,-1.5116,-0.304
869,-0.7126,0.7429
870,0.3391,0.8128
871,-2.1543,1.1534
872,-1.9593,-2.2473
873,-0.7173,0.3558
874,-1.8426,-2.9188
875,-0.8554,0.5486
876,-0.3899,0.694
877,0.4659,-2.0306
878,-1.7445,1.9831
879,-0.6254,1.2521
880,-1.6731,0.7273
881,-2.6706,-0.4953
882,-0.4493,0.8898
883,-0.9634,-1.9271
884,-2.2963,0.8807
885,-1.3373,-0.8701
886,-2.1409,0.8005
887,0.7834,0.6338
888,-0.8378,-0.03
889,0.3764,-0.8429
890,-1.2405,-0.5319
891,-1.4441,1.1378
892,0.2762,-1.8188
893,-1.0314,0.4004
894,-0.5666,0.135
895,-1.7189,1.2321
896,0.6878,1.7676
897,-1.3103,-1.5187
898,-1.7431,0.4799
899,-1.5142,0.927
900,0.9977,-0.5813
901,-1.0869,-0.7347
902,-2.3652,1.2515
903,-0.2854,0.7975
904,-1.142,-0.399
905,-0.8664,2.3539
906,-0.6656,-0.6787
907,-0.9115,-0.4613
908,-0.9933,1.0705
909,-0.9866,2.2809
910,-1.6999,0.715
911,-0.7846,-1.4917
912,-0.2408,-0.4934
913,1.196,2.9304
914,-0.6191,-0.0238
915,-1.1146,-1.8447
916,-2.0116,0.1364
917,-1.9499,-1.4073
918,-0.0591,-0.664
919,0.2329,0.1075
920,-1.0354,1.6485
921,-0.9488,-0.9604
922,1.2983,0.4146
923,-0.0007,-0.405
924,0.7917,0.8607
925,-0.0145,2.1525
926,-1.1649,0.8968
927,-0.8152,0.9157
928,1.7018,-1.7237
929,1.4387,1.2218
930,-1.033,1.2961
931,-1.4346,-1.0597
932,-1.4642,-1.1556
933,-2.6864,-0.6923
934,-0.6519,0.3678
935,-1.3023,-0.3626
936,-1.2704,-0.5798
937,-1.3749,-0.2403
938,-0.5434,0.6075
939,-1.5051,-0.7158
940,0.0112,0.7463
941,-0.8564,0.8206
942,-1.2191,-2.2291
943,-0.6753,-0.6901
944,-1.5158,0.1166
945,-1.2965,-0.8719
946,-0.614,-0.8129
947,-2.127,-1.6177
948,-2.5212,1.3087
949,-1.2303,-0.6939
950,-2.3703,0.0678
951,-0.8207,0.4574
952,-2.0653,-0.8876
953,-1.3141,-1.0313
954,-1.4696,0.8193
955,-1.2349,-0.5903
956,-0.3398,-1.0905
957,-0.6365,-0.4956
958,-0.5333,-1.3615
959,-1.346,-1.2873
960,0.0326,0.2017
961,-1.8456,-0.0785
962,-1.3115,0.5513
963,-1.3202,-1.418
964,-1.7192,0.9455
965,-0.5794,0.2278
966,-1.3115,1.1928
967,0.5263,0.0084
968,0.4475,-1.6362
969,-1.9205,-0.0421
970,-0.9197,0.0495
971,-1.93,0.214
972,-0.8831,-0.8859
973,0.127,0.3245
974,-2.685,-0.5404
975,-1.2319,0.2314
976,-1.5546,1.1364
977,-0.0339,0.1332
978,0.3222,-0.1319
979,-0.3704,0.4801
980,-0.6517,-1.9485
981,-1.9409,-1.1026
982,-1.9656,-0.1887
983,-0.2127,0.856
984,0.1638,-0.6128
985,-1.0035,1.1772
986,-1.2739,-0.191
987,0.2281,-1.4053
988,0.1593,1.9188
989,-0.2745,0.5853
990,-0.1822,-0.4054
991,-0.9842,1.1668
992,-2.7832,-1.3846
993,-0.9401,-0.9753
994,0.0693,-1.3029
995,-0.9188,-0.4026
996,-0.5562,0.4946
997,-0.5164,-0.305
998,-1.8248,-0.3963
999,0.2605,0.2496
1000,-0.6444,-0.3894
1001,0.0035,-1.9874
1002,-1.9528,0.3602
1003,-0.8953,-1.2029
1004,-0.3437,-0.4583
1005,-0.981,1.0011
1006,-2.1217,0.6245
1007,-0.2593,1.3404
1008,-1.6243,-3.2341
1009,-0.4161,-0.3878
1010,-1.893,-0.3779
1011,-1.7654,0.1109
1012,-1.4106,0.5787
1013,-1.0154,-0.6302
1014,-1.8949,-0.2668
1015,-2.394,-1.0943
1016,-0.1287,1.1962
1017,0.3183,-0.3053
1018,-2.0308,-1.2539
1019,0.2223,-1.0704
1020,-2.3297,0.946
1021,-1.9068,-1.9008
1022,-0.7501,1.2363
1023,-1.4732,-0.3078
1024,-1.1498,-1.0301
1025,-1.382,-0.4247
1026,-1.8595,-0.1249
1027,-1.8493,-2.7828
1028,-0.345,0.1262
1029,-1.0335,-0.0642
1030,-1.8421,-0.7077
1031,0.3807,0.3849
1032,-1.9757,-1.2947
1033,-0.1315,0.7983
1034,0.0537,0.0429
1035,-0.7994,0.932
1036,-0.1758,1.4458
1037,-0.3437,-0.5843
1038,0.2459,-0.5919
1039,-0.606,0.3451
1040,-1.7995,-0.9198
1041,-0.1773,0.431
1042,0.3379,0.4927
1043,0.2713,-0.0964
1044,-0.1,-0.15
1045,-0.7338,0.8631
1046,-0.2145,0.0877
1047,-0.6038,1.1924
1048,-1.4163,-0.1389
1049,-0.9283,-0.5755
1050,-1.3818,-2.3336
1051,-0.8341,-0.726
1052,-3.0654,-1.0261
1053,-1.0433,-1.7915
1054,-0.5913,0.2343
