Epoch,Generator Loss,Discriminator Loss
320,0.994,0.0158
321,-0.7158,0.1143
322,-0.6069,1.589
323,-2.1649,-0.6621
324,1.3105,-1.1159
325,2.3473,-0.4293
326,0.5547,3.9761
327,2.0481,0.1945
328,1.5056,-2.2214
329,-0.3736,-1.0988
330,-2.3684,-1.9042
331,1.4923,2.3247
332,-1.3944,-0.9794
333,-2.3937,-0.2367
334,0.9264,-1.2168
335,0.3719,-1.5692
336,0.5683,-0.3091
337,-0.9254,1.5285
338,-2.8204,3.3131
339,-3.0724,-0.5016
340,1.2481,1.143
341,-0.2448,1.2726
342,-1.3499,-2.1927
343,-0.6633,0.6716
344,4.0023,-1.1335
345,-1.5281,-1.5618
346,-2.0821,-1.8215
347,-0.4753,0.3111
348,0.2349,-3.1104
349,0.8914,-0.8792
350,0.6552,0.0122
351,-3.5628,2.3357
352,2.978,0.8399
353,-1.4672,-1.2846
354,-4.021,0.8496
355,0.4854,-0.6899
356,-1.3222,-0.4055
357,2.1953,-0.8366
358,-4.2356,-0.9418
359,-1.2752,-0.3284
360,0.4936,0.4573
361,3.7457,0.2296
362,-1.3444,-1.8975
363,-1.1672,0.961
364,1.0148,-1.226
365,-1.996,0.651
366,1.055,-2.1408
367,-0.6614,-3.2856
368,-0.6735,-2.6272
369,2.0732,0.3134
370,0.3703,2.0358
371,0.3462,-0.4555
372,-2.7661,-1.7264
373,-0.034,3.9331
374,2.6119,0.0622
375,-2.2746,-0.738
376,3.398,-0.0773
377,-2.2117,0.2254
378,-0.8659,0.7604
379,-3.1241,1.03
380,1.3583,-2.8036
381,-0.2687,0.5622
382,2.9291,-2.1604
383,-1.2967,-3.4943
384,4.2312,1.6363
385,-2.7939,-0.2858
386,-0.274,1.2861
387,-2.1261,1.1099
388,-1.0581,-1.7347
389,1.5865,0.8683
390,1.9331,0.27
391,2.194,-0.1573
392,0.9942,1.7262
393,5.2923,-0.8545
394,0.4242,-1.1325
395,-1.5393,1.4624
396,2.5782,-0.193
397,2.2544,1.2588
398,-2.8528,0.6537
399,4.6225,0.771
400,-0.0376,-0.3987
401,-2.8324,-1.17
402,-1.1322,-1.0533
403,1.4641,0.7174
404,0.5093,1.7744
405,2.2287,-0.467
406,1.2629,1.2681
407,-1.4005,-0.3499
408,0.4166,-0.6427
409,1.4832,-1.8157
410,0.5721,-4.9544
411,-3.5655,-4.2918
412,-3.8147,0.9744
413,0.176,0.0701
414,1.6394,0.7518
415,-0.2223,-1.2789
416,0.6581,3.3815
417,2.8283,-1.3018
418,-1.2497,-0.5284
419,0.4511,1.3358
420,3.2325,-1.347
421,-2.119,2.1139
422,0.7304,0.3565
423,-0.5604,-0.2401
424,-1.7619,1.0491
425,-0.7928,0.8501
426,1.504,0.3344
427,-0.3626,-0.108
428,-6.6325,-2.4881
429,-3.3672,0.0412
430,-3.6094,-0.5755
431,1.9538,-0.0003
432,-5.015,-1.4405
433,0.5827,-0.8681
434,2.5041,-0.0305
435,-2.2156,-1.5697
436,1.5,-0.5653
437,0.5091,-1.8472
438,1.1704,-0.1647
439,-0.1139,0.8296
440,-4.5065,-1.3991
441,0.8472,1.3026
442,-0.2783,-0.2337
443,-1.0082,1.1708
444,2.2952,0.3406
445,-2.0558,-0.5159
446,-2.204,0.9646
447,-2.6588,0.9215
448,-0.9623,-0.7282
449,-0.7612,1.0418
450,0.5845,-0.7575
451,0.1182,-3.5124
452,-1.4011,2.5277
453,-3.1432,0.1765
454,-0.5146,0.5223
455,1.3649,-0.706
456,2.5123,-0.0621
457,-0.962,-1.998
458,-0.476,-0.2382
459,2.517,-0.3557
460,0.8614,-2.4848
461,-1.4403,-0.9342
462,2.2723,0.3027
463,1.7224,1.0579
464,-0.0918,-0.3966
465,0.0273,1.8204
466,-0.3669,-1.5318
467,3.3111,-0.8431
468,3.6869,-0.8199
469,-2.707,-0.2468
470,-1.1971,-0.2293
471,0.1613,-0.0062
472,0.872,0.4954
473,-1.5603,0.0418
474,3.6445,-0.0625
475,1.4809,1.6873
476,1.963,0.0969
477,4.4918,-0.7095
478,0.5731,-1.3691
479,0.9092,-2.7939
480,-0.6378,-0.3101
481,-4.0154,2.2481
482,0.4109,-0.5423
483,3.0255,-0.7264
484,3.576,0.1619
485,-1.2384,1.0603
486,0.9037,-0.5882
487,0.2383,2.5432
488,0.1801,1.0258
489,-0.3235,1.106
490,-1.3053,-0.2813
491,2.7491,0.8009
492,-1.9288,-0.5812
493,0.3676,-0.09
494,4.4344,-1.2149
495,-2.0961,0.0331
496,-2.0895,1.457
497,-0.1082,2.7359
498,1.1965,-0.33
499,-1.1182,1.5528
500,-1.7292,-2.3953
501,-1.0014,-0.0614
502,0.011,0.5851
503,1.6944,0.369
504,4.5135,-0.3849
505,-3.4512,0.5239
506,2.02,0.3435
507,-0.8601,-1.4227
508,-1.1015,-0.155
509,1.4397,2.4152
510,-2.0417,0.2854
511,-1.9155,0.2567
512,5.3891,1.4055
513,-2.4091,1.0113
514,1.6278,-1.9309
515,-0.2219,-1.98
516,-0.8708,-1.9628
517,-0.5814,-1.0593
518,-4.3328,-1.3364
519,-1.3331,-2.8513
520,0.1576,-1.2068
521,-0.9836,0.233
522,2.2471,-0.4345
523,1.5688,-0.8346
524,0.3499,-0.2617
525,-1.7443,-0.2822
526,-5.2041,-0.1058
527,-2.3645,0.1873
528,1.4057,-0.0912
529,2.6494,0.213
530,2.842,3.8348
531,0.0109,0.99
532,2.0236,-1.3457
533,0.8124,-1.8689
534,2.2455,-3.2092
535,1.0681,-0.2733
536,-2.055,-1.6771
537,-2.1606,-0.9252
538,-0.6718,-1.8241
539,-1.2801,1.5952
540,-1.6204,0.5883
541,-0.5662,-1.3231
542,0.977,-1.5151
543,1.0668,-2.5361
544,1.7321,-0.3016
545,-4.6949,-1.6692
546,-0.3831,-1.0425
547,2.1499,1.6072
548,-1.5106,-0.7298
549,3.7264,-1.9995
550,-0.215,-0.9325
551,1.3205,0.5733
552,1.2045,0.8927
553,-0.2102,-4.343
554,1.2018,-2.1439
555,1.9016,1.4774
556,3.297,1.2948
557,0.3268,-0.9099
558,-0.6454,0.0693
559,0.0803,-1.1735
560,-2.1595,0.6743
561,1.5684,-0.294
562,-0.6619,-1.0501
563,0.0598,0.2147
564,1.9644,-0.167
565,-0.8068,1.4675
566,-3.6823,1.2269
567,-0.4043,-0.1128
568,5.0293,-0.8004
569,2.5425,-2.0897
570,-0.9005,1.1271
571,2.4372,0.6289
572,-1.4486,-0.8662
573,2.6502,-0.4594
574,0.3458,-1.8228
575,-0.766,0.595
576,2.7398,-0.4565
577,2.0023,0.3455
578,-2.972,-1.2493
579,1.1296,1.9215
580,-0.0165,0.7585
581,-2.8461,-3.5592
582,0.2488,1.0739
583,-2.4959,0.4602
584,-0.2742,0.1366
585,-5.3627,-2.8197
586,-0.1332,-0.0749
587,-0.4281,0.7142
588,-2.8987,2.9738
589,-1.8622,0.0327
590,-0.0097,1.3655
591,0.3382,0.3871
592,1.0205,-0.0892
593,-0.5093,0.5202
594,1.6501,-0.7481
595,3.5271,-0.3356
596,-3.6129,0.9882
597,1.0213,-1.0869
598,1.0504,-2.7307
599,-0.9748,0.377
600,-1.6515,-0.4581
601,-0.0387,-0.7575
602,0.0335,1.0456
603,0.1521,1.3002
604,-0.1717,-0.474
605,1.5719,1.5499
606,1.4573,-1.9224
607,0.6313,-0.5273
608,-2.3801,0.8333
609,-2.6471,-2.5464
610,-1.2976,0.8419
611,3.32,0.438
612,3.6811,0.3331
613,3.3558,1.2803
614,-2.4345,0.1232
615,0.8047,2.1676
616,-3.6583,-0.3947
617,4.1387,-0.7943
618,1.5408,0.2889
619,1.5008,1.3824
620,2.6124,2.5412
621,2.1871,-1.4377
622,-0.0762,2.1755
623,2.1254,-2.443
624,-0.5924,1.2155
625,3.0554,-1.4726
626,0.1419,-1.4496
627,3.4491,1.3624
628,2.028,1.9322
629,-1.5984,0.8292
630,0.685,-1.5601
631,-1.2101,-0.3524
632,-3.2319,-1.4055
633,-1.7628,-0.3442
634,-3.5837,-0.0867
635,0.9547,-0.4956
636,-2.3285,2.4985
637,-1.2006,-1.5372
638,3.7084,0.2043
639,-2.9279,3.7188
640,0.45,0.1392
641,0.837,-0.5911
642,-0.0305,1.5858
643,5.4193,1.2432
644,-1.2817,0.4952
645,0.8692,4.182
646,-0.4296,-0.1897
647,-0.7743,-0.3439
648,1.4173,0.2027
649,1.1165,1.2691
650,3.055,1.3086
651,-0.7579,2.2417
652,-0.0085,-0.4501
653,-3.0578,-1.5039
654,-2.2754,1.6192
655,-2.8785,0.2471
656,3.6647,1.4319
657,0.3224,1.1564
658,2.3365,-1.3005
659,-0.7414,0.229
660,3.2305,0.1199
661,-0.2906,0.1368
662,-6.0003,-1.7559
663,-4.7013,-0.8044
664,1.8336,0.1884
665,-0.9963,-0.6593
666,6.0992,1.854
667,-1.4509,-0.636
668,-0.0363,-2.621
669,-1.5025,-0.8861
670,-2.4866,-2.8348
671,0.0324,-1.5292
672,-3.0557,-3.3075
673,0.8861,-0.535
674,1.7832,1.7895
675,-3.5599,1.7422
676,1.1393,0.164
677,0.912,-1.0672
678,1.6572,-0.5213
679,-4.8177,0.9581
680,-3.7751,0.1111
681,-0.0822,-1.8714
682,2.1992,-0.3698
683,-1.9153,-0.7684
684,0.7783,-2.61
685,2.4131,1.0707
686,1.1067,0.7137
687,0.5324,-1.5308
688,-0.8609,0.0612
689,-1.1814,-0.3339
690,2.5392,0.0843
691,1.8498,2.1204
692,-1.2565,-1.5219
693,-1.0283,-1.9195
694,-0.9601,-0.7241
695,-4.1395,-1.3266
696,3.2528,0.0552
697,1.1605,-0.7363
698,-1.3617,2.2509
699,-2.0255,-0.1098
700,2.1674,0.9901
701,0.3842,0.7472
702,-1.6417,0.1625
703,1.1393,-1.4352
704,-1.119,-1.6222
705,0.272,1.0139
706,-0.8314,1.7063
707,-0.7156,1.4006
708,3.3523,-0.2393
709,3.2511,1.662
710,-6.6521,-0.9198
711,4.471,-1.6179
712,-1.0281,-0.7262
713,-0.7511,0.0542
714,-2.1042,1.1065
715,-1.0961,-2.2815
716,1.1005,0.1248
717,-0.9725,0.8026
718,2.5213,0.5126
719,4.5804,-1.6988
720,-3.2943,-2.3043
721,-1.5376,0.6959
722,1.4515,1.1325
723,1.8377,0.76
724,-1.6821,-0.4344
725,-2.0384,0.5712
726,-0.9592,-2.423
727,2.2516,-0.8145
728,0.6204,0.0736
729,1.6208,2.4264
730,0.3347,1.6567
731,4.1627,-0.6246
732,-3.9615,-1.207
733,-0.4112,0.063
734,0.1635,-1.0407
735,-0.7582,0.4921
736,0.6218,-2.3957
737,3.9783,1.331
738,-2.7118,0.3881
739,0.4579,1.1173
740,-2.1313,0.9667
741,-4.4305,0.2697
742,3.0801,0.3026
743,-0.7862,-2.47
744,1.0839,0.7311
745,4.8714,-2.176
746,-0.8111,-0.4564
747,-2.8687,0.0494
748,0.4734,0.2007
749,0.3269,-0.6764
750,3.1308,1.8078
751,5.5585,-3.3125
752,1.8244,1.6542
753,2.0316,-1.3054
754,2.65,0.6887
755,-2.4658,0.8547
756,-2.1519,0.1629
757,3.1754,-1.1869
758,1.133,-0.7379
759,-5.2987,3.1501
760,2.9773,0.3208
761,-0.6248,1.7845
762,-2.2193,3.377
763,1.5069,0.5285
764,-2.9948,1.0682
765,0.1207,1.2807
766,1.9338,-2.2615
767,-0.2057,-1.6625
768,-0.6768,-1.5812
769,1.8465,-0.1677
770,1.9868,-1.4688
771,0.9315,-0.1104
772,-2.1173,-1.917
773,1.1096,-1.7952
774,-1.1262,-0.916
775,-1.3328,0.3415
776,-5.8429,-0.3685
777,-5.7583,-1.4773
778,2.789,0.4575
779,-2.1227,1.5396
780,0.5799,-0.1623
781,-1.0478,0.1048
782,3.2589,-2.4321
783,-1.605,-1.9313
784,-3.3576,-0.4638
785,2.3427,-2.3017
786,2.1836,-1.8059
787,0.2621,1.7425
788,-0.8619,2.4579
789,0.3355,-0.8692
790,-0.2724,-0.259
791,-0.9545,0.9721
792,-1.6499,-2.7262
793,7.1358,-1.5086
794,0.4755,-0.2532
795,1.1992,2.5456
796,2.2947,-0.2672
797,-2.2666,-1.5756
798,-0.7182,1.5214
799,1.7788,-1.4879
800,0.0684,-0.5601
